team_name,quarter_label,metric_name,metric_value,metric_unit,source_system,coverage_status,note,last_refresh_utc
Team Connexpoint,2025-Q3-S5,AI-assisted Pull Request Coverage,10.5263,percent,GitHub,automated,2 of 19 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q3-S5,Average Velocity (points per sprint),9,points,Jira,Yes (partial),Sprint 5 of 2025-Q3.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q3-S5,Cursor Adoption Rate,22.2222,percent,Cursor,automated,2 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q3-S5,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q3-S5: 0 sev L1+L2 / (2 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S5,Flow-based Cycle Time Proxy (weeks),1.12,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q3.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q3-S5,Jira Card Churn %,0,percent,Jira,Yes (partial),Sprint 5 of 2025-Q3.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q3-S5,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S5,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S5,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S5,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S5,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S5,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S5,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q3-S6,Actual Cycle Time (weeks),1.88,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q3 (19 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q3-S6,AI Active Developers,0,count,GitHub,automated,0 of 6 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q3-S6,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 30 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q3-S6,Average Velocity (points per sprint),15,points,Jira,Yes (partial),Sprint 6 of 2025-Q3.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q3-S6,Cursor Adoption Rate,22.2222,percent,Cursor,automated,2 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q3-S6,Flow-based Cycle Time Proxy (weeks),1.23,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q3.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q3-S6,Jira Card Churn %,3.39,percent,Jira,Yes (partial),Sprint 6 of 2025-Q3.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4,Actual Cycle Time (weeks),1.35,weeks,Jira,Yes (partial),Average completed-item cycle time from the configured team start point to the Jira Done category.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4,AI Active Developers,4,count,GitHub,automated,4 of 9 team members,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4,AI-assisted Pull Request Coverage,7.8652,percent,GitHub,automated,7 of 89 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4,Average Velocity (points per sprint),21,points,Jira,Yes (partial),Average completed story points per sprint across the quarter.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4,Cursor Adoption Rate,22.2222,percent,Cursor,automated,2 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4: 0 sev L1+L2 / (14 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4,Flow-based Cycle Time Proxy (weeks),1.4,weeks,Jira,Yes (partial),Proxy metric based on average WIP cards and completed cards per sprint.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4,Jira Card Churn %,5.14,percent,Jira,Yes (partial),"Calculated from removed, re-estimated, and backward-move events after sprint start.",2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S0,Actual Cycle Time (weeks),0.29,weeks,Jira,Yes (partial),Sprint 0 of 2025-Q4 (3 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S0,AI Active Developers,0,count,GitHub,automated,0 of 0 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S0,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 0 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S0,Average Velocity (points per sprint),15,points,Jira,Yes (partial),Sprint 0 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S0,Cursor Adoption Rate,11.1111,percent,Cursor,automated,1 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4-S0,Flow-based Cycle Time Proxy (weeks),1.94,weeks,Jira,Yes (partial),Sprint 0 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S0,Jira Card Churn %,2.33,percent,Jira,Yes (partial),Sprint 0 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S1,Actual Cycle Time (weeks),0.66,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q4 (9 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S1,AI Active Developers,1,count,GitHub,automated,1 of 7 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S1,AI-assisted Pull Request Coverage,10.0000,percent,GitHub,automated,2 of 20 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S1,Average Velocity (points per sprint),13,points,Jira,Yes (partial),Sprint 1 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S1,Cursor Adoption Rate,22.2222,percent,Cursor,automated,2 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4-S1,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4-S1: 0 sev L1+L2 / (2 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S1,Flow-based Cycle Time Proxy (weeks),2.1,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S1,Jira Card Churn %,1.64,percent,Jira,Yes (partial),Sprint 1 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S1,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S1,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S1,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S1,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S1,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S2,Actual Cycle Time (weeks),1.99,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q4 (5 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S2,AI Active Developers,3,count,GitHub,automated,3 of 7 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S2,AI-assisted Pull Request Coverage,23.0769,percent,GitHub,automated,3 of 13 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S2,Average Velocity (points per sprint),2,points,Jira,Yes (partial),Sprint 2 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S2,Cursor Adoption Rate,22.2222,percent,Cursor,automated,2 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4-S2,Flow-based Cycle Time Proxy (weeks),2.94,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S2,Jira Card Churn %,2.63,percent,Jira,Yes (partial),Sprint 2 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S3,Actual Cycle Time (weeks),2.86,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q4 (7 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S3,AI Active Developers,0,count,GitHub,automated,0 of 6 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S3,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 17 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S3,Average Velocity (points per sprint),22,points,Jira,Yes (partial),Sprint 3 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S3,Cursor Adoption Rate,22.2222,percent,Cursor,automated,2 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4-S3,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4-S3: 0 sev L1+L2 / (8 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S3,Flow-based Cycle Time Proxy (weeks),3.08,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S3,Jira Card Churn %,6.06,percent,Jira,Yes (partial),Sprint 3 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S3,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S3,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S3,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S3,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S3,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S3,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S3,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S4,Actual Cycle Time (weeks),1.82,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q4 (19 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S4,AI Active Developers,1,count,GitHub,automated,1 of 7 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S4,AI-assisted Pull Request Coverage,5.2632,percent,GitHub,automated,1 of 19 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S4,Average Velocity (points per sprint),24,points,Jira,Yes (partial),Sprint 4 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S4,Cursor Adoption Rate,11.1111,percent,Cursor,automated,1 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4-S4,Flow-based Cycle Time Proxy (weeks),1.27,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S4,Jira Card Churn %,5.45,percent,Jira,Yes (partial),Sprint 4 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S5,Actual Cycle Time (weeks),1.43,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q4 (14 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S5,AI Active Developers,0,count,GitHub,automated,0 of 4 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S5,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 6 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S5,Average Velocity (points per sprint),31,points,Jira,Yes (partial),Sprint 5 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S5,Cursor Adoption Rate,22.2222,percent,Cursor,automated,2 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4-S5,Flow-based Cycle Time Proxy (weeks),1.06,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S5,Jira Card Churn %,9.76,percent,Jira,Yes (partial),Sprint 5 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S6,Actual Cycle Time (weeks),0.87,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q4 (23 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S6,AI Active Developers,1,count,GitHub,automated,1 of 4 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S6,AI-assisted Pull Request Coverage,7.1429,percent,GitHub,automated,1 of 14 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2025-Q4-S6,Average Velocity (points per sprint),34,points,Jira,Yes (partial),Sprint 6 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S6,Cursor Adoption Rate,11.1111,percent,Cursor,automated,1 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2025-Q4-S6,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4-S6: 0 sev L1+L2 / (4 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S6,Flow-based Cycle Time Proxy (weeks),0.38,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S6,Jira Card Churn %,7.58,percent,Jira,Yes (partial),Sprint 6 of 2025-Q4.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-Q4-S6,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S6,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S6,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S6,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S6,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S6,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-Q4-S6,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2025-YTD,Actual Cycle Time (weeks),1.18,weeks,Jira,Yes (partial),Year-to-date rollup weighted by completed items across available quarters.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-YTD,Average Velocity (points per sprint),20.38,points,Jira,Yes (partial),Year-to-date rollup weighted by sprint counts across available quarters.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-YTD,Defect Leakage %,6.67,percent,Jira,Yes (partial),2025-YTD: 5 sev L1+L2 / (74 bugs + 1 reopened).,2026-06-05T17:14:52.231Z
Team Connexpoint,2025-YTD,Flow-based Cycle Time Proxy (weeks),1.38,weeks,Jira,Yes (partial),Year-to-date flow-health rollup rebuilt from total WIP and total throughput across available quarters.,2026-05-28T17:32:08.329Z
Team Connexpoint,2025-YTD,Jira Card Churn %,6.01,percent,Jira,Yes (partial),"Year-to-date churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts across available quarters.",2026-05-28T17:32:08.329Z
Team Connexpoint,2025-YTD,Sev 1 + Sev 2 Bugs,5,count,Jira,Yes (partial),2025-YTD: 0 Sev 1 + 5 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Team Connexpoint,2025-YTD,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-YTD: 0 Sev 1 + 5 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Team Connexpoint,2025-YTD,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-YTD: 0 Sev 1 + 5 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Team Connexpoint,2025-YTD,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-YTD: 0 Sev 1 + 5 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Team Connexpoint,2025-YTD,Sev 2 Bugs,5,count,Jira,Yes (partial),2025-YTD: 0 Sev 1 + 5 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Team Connexpoint,2025-YTD,Sev 2 Bugs (External),1,count,Jira,Yes (partial),2025-YTD: 0 Sev 1 + 5 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Team Connexpoint,2025-YTD,Sev 2 Bugs (Internal),4,count,Jira,Yes (partial),2025-YTD: 0 Sev 1 + 5 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Team Connexpoint,2026-Q1,Actual Cycle Time (weeks),0.59,weeks,Jira,Yes (partial),Average completed-item cycle time from the configured team start point to the Jira Done category.,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1,AI Active Developers,3,count,GitHub,automated,3 of 9 team members,2026-06-05T17:15:35.432Z
Team Connexpoint,2026-Q1,AI-assisted Pull Request Coverage,7.0175,percent,GitHub,automated,12 of 171 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2026-Q1,Average Velocity (points per sprint),29.83,points,Jira,Yes (partial),Average completed story points per sprint across the quarter.,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1,Cursor Adoption Rate,100.0000,percent,Cursor,automated,9 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2026-Q1,Defect Leakage %,5.56,percent,Jira,Yes (partial),2026-Q1: 1 sev L1+L2 / (18 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1,Flow-based Cycle Time Proxy (weeks),0.93,weeks,Jira,Yes (partial),Proxy metric based on average WIP cards and completed cards per sprint.,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1,Jira Card Churn %,3.44,percent,Jira,Yes (partial),"Calculated from removed, re-estimated, and backward-move events after sprint start.",2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1,Sev 1 + Sev 2 Bugs,1,count,Jira,Yes (partial),2026-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1,Sev 1 Bugs,0,count,Jira,Yes (partial),2026-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1,Sev 2 Bugs,1,count,Jira,Yes (partial),2026-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1,Sev 2 Bugs (Internal),1,count,Jira,Yes (partial),2026-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Actual Cycle Time (weeks),0.91,weeks,Jira,Yes (partial),Sprint 1 of 2026-Q1 (11 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1-S1,AI Active Developers,1,count,GitHub,automated,1 of 6 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2026-Q1-S1,AI-assisted Pull Request Coverage,5.0000,percent,GitHub,automated,1 of 20 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2026-Q1-S1,Average Velocity (points per sprint),11,points,Jira,Yes (partial),Sprint 1 of 2026-Q1.,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1-S1,Cursor Adoption Rate,55.5556,percent,Cursor,automated,5 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2026-Q1-S1,Defect Leakage %,0,percent,Jira,Yes (partial),2026-Q1-S1: 0 sev L1+L2 / (1 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Flow-based Cycle Time Proxy (weeks),1.64,weeks,Jira,Yes (partial),Sprint 1 of 2026-Q1.,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1-S1,Jira Card Churn %,0,percent,Jira,Yes (partial),Sprint 1 of 2026-Q1.,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1-S1,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Sev 1 Bugs,0,count,Jira,Yes (partial),2026-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S1,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Team Connexpoint,2026-Q1-S2,Actual Cycle Time (weeks),0.83,weeks,Jira,Yes (partial),Sprint 2 of 2026-Q1 (16 items).,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1-S2,AI Active Developers,2,count,GitHub,automated,2 of 6 active devs in sprint,2026-06-05T17:15:35.432Z
Team Connexpoint,2026-Q1-S2,AI-assisted Pull Request Coverage,7.4074,percent,GitHub,automated,2 of 27 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Team Connexpoint,2026-Q1-S2,Average Velocity (points per sprint),27,points,Jira,Yes (partial),Sprint 2 of 2026-Q1.,2026-05-28T17:32:08.329Z
Team Connexpoint,2026-Q1-S2,Cursor Adoption Rate,100.0000,percent,Cursor,automated,9 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Team Connexpoint,2026-Q1-S2,Flow-based Cycle Time Proxy (weeks),1.28,weeks,Jira,Yes (partial),Sprint 2 of 2026-Q1.,2026-05-28T17:32:08.329Z
