issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-71893,270150,Review test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-71975,270319,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,In Test,,,no,yes,yes,no
OV-71976,270322,Create/Update xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,In Development,,,no,yes,yes,no
OV-71977,270325,Add xray test cases to xray execution plan and link to main jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-71978,270328,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-71979,270331,Add test execution to release / test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-71980,270334,Create postman tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-71981,270337,Add to release card 08/07,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-71982,270340,Merge to release branch 08/07,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-71983,270343,Update API Documentation (External and Internal),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,In Test,,,no,yes,yes,no
OV-72032,270506,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,In Review,,,no,no,yes,no
OV-72100,270750,do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,yes,yes,no
OV-72101,270753,create xray test case,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-72102,270756,create postman request,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,yes,yes,yes,no
OV-72103,270759,create test execution,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-72104,270762,execute tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,yes,yes,no
OV-72105,270765,add to release card 07/29,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-72106,270768,merge to release branch 07/29,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-72118,270827,do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Ready To Test,,,no,yes,yes,no
OV-72119,270829,create test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,In Development,,,no,yes,yes,no
OV-72120,270830,create execution jira LINK to main jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72121,270831,execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72122,270832,add to release card 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72123,270833,merge to release branch 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72169,270968,add to release card 08/05,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-72170,270971,merge to release branch 08/05,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 2,6628,2025-07-16T17:53:31.516Z,2025-07-30T17:53:25.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-69316,260955,"Get requirements (volume, types, env, data, when, where, with what)",Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Closed,Closed,,,no,yes,no,no
OV-69317,260958,create xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-69318,260961,create test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,In Review,,,no,yes,no,no
OV-69319,260963,TE must provide CXP Test CC to use,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-69344,261046,get data setup in internal stage,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,In Development,,,no,yes,no,no
OV-69404,261267,do the thing (create methods),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,In Development,,,no,yes,no,no
OV-69405,261270,create xray regression test to match UI test,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69406,261271,test locally,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69407,261272,submit PR for review,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69408,261273,after PR approval test in pipeline,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69409,261274,when passes in pipeline merge to master,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-71016,267599,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-71017,267602,Add to release card,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-71018,267605,Merge to release branch 08/07,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-71019,267608,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Closed,Closed,,,yes,yes,no,no
OV-71574,269146,create test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-71658,269406,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,In Development,,,no,yes,no,no
OV-71975,270319,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Test,Closed,,,yes,yes,no,no
OV-71976,270322,Create/Update xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-71977,270325,Add xray test cases to xray execution plan and link to main jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-71978,270328,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-71979,270331,Add test execution to release / test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-71980,270334,Create postman tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-71981,270337,Add to release card 08/07,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-71982,270340,Merge to release branch 08/07,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-71983,270343,Update API Documentation (External and Internal),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Test,Closed,,,no,yes,no,no
OV-72032,270506,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Review,Closed,,,no,no,no,no
OV-72034,270515,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72035,270518,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72036,270521,Add to release card 08/07,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72037,270524,Merge to release branch 08/07,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72038,270527,Create/Updated x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72039,270530,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72040,270533,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72041,270536,Add to release card 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72042,270539,Merge to release branch 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72043,270542,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72044,270545,Update Internal API Doc,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72045,270548,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72046,270551,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72047,270554,Add to release card 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72048,270557,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72049,270560,Merge to release branch 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72050,270563,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72051,270566,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72052,270569,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72053,270572,Add to release card 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72054,270575,Merge to release branch 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72061,270641,Run regression,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72062,270642,Deploy to production,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72064,270645,Run regression,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-72065,270646,Deploy to production,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-72073,270657,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,In Review,,,no,yes,no,no
OV-72074,270660,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Ready for Sprint,,,no,no,no,no
OV-72075,270663,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Ready for Sprint,,,no,yes,no,no
OV-72076,270666,Add to release card 08/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-72077,270669,Merge to release branch 08/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-72118,270827,do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,Ready To Test,Closed,,,no,yes,no,no
OV-72119,270829,create test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-72120,270830,create execution jira LINK to main jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72121,270831,execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72122,270832,add to release card 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72123,270833,merge to release branch 08/19,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72254,271244,add new merchant to all lower envs for AVS set to true,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-72255,271246,add new postman requests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,yes,yes,yes,no
OV-72396,271634,add postman request tokenize and get merchantinfo,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,Closed,,,no,no,yes,no
OV-72546,272058,add app settings. ,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72685,272530,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72686,272532,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72687,272534,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72688,272536,Add to release card 08/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72689,272538,Merge js to release branch 08/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-72805,272905,create postman tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 3,6629,2025-07-31T13:25:27.000Z,2025-08-13T13:25:00.000Z,2025-Q3,New,New,,,no,no,yes,no
OV-69404,261267,do the thing (create methods),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,In Development,In Development,,,no,yes,no,no
OV-69405,261270,create xray regression test to match UI test,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69406,261271,test locally,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69407,261272,submit PR for review,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69408,261273,after PR approval test in pipeline,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69409,261274,when passes in pipeline merge to master,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-72073,270657,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,In Review,Closed,,,yes,yes,no,no
OV-72074,270660,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,Ready for Sprint,Closed,,,no,yes,no,no
OV-72075,270663,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,Ready for Sprint,Closed,,,yes,no,no,no
OV-72076,270666,Add to release card 08/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72077,270669,Merge to release branch 08/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72464,271822,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-72465,271824,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72466,271826,Add to release card 8/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72467,271828,Merge to release branch 8/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72468,271830,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72543,272052,Update API Docs (Int & Ext),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72605,272205,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72606,272207,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,no,yes,no,no
OV-72607,272209,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72608,272211,Add to release card 8/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-72609,272213,Merge to release branch 8/28,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-72675,272510,execute regression,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 4,6630,2025-08-14T17:00:30.148Z,2025-08-27T17:00:00.000Z,2025-Q3,New,Closed,,,no,yes,yes,no
