issue_key,issue_id,team_name,project_key,issue_type,quarter_label,cycle_time_start_status,cycle_time_start_utc,cycle_time_end_status,cycle_time_end_utc,resolution_at_cycle_time_end,cycle_time_days,cycle_time_weeks,completed_in_done_category_flag,completed_with_allowed_resolution_flag,data_quality_note,last_refresh_utc
OV-69196,260461,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-03T15:42:51.920Z,Closed,2025-06-03T18:13:21.462Z,Done,0.1,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-69198,260467,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-03T15:42:54.455Z,Closed,2025-06-03T18:13:33.199Z,Done,0.1,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-64829,248931,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-21T22:03:22.656Z,Closed,2025-06-04T12:45:05.777Z,Done,13.61,1.94,yes,yes,,2026-04-28T00:04:11.491Z
OV-66916,254230,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-03T16:02:11.833Z,Closed,2025-06-04T15:35:06.738Z,Done,0.98,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69194,260455,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-28T20:38:16.470Z,Closed,2025-06-04T17:30:01.664Z,Done,6.87,0.98,yes,yes,,2026-04-28T00:04:11.491Z
OV-69487,261552,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-05T15:39:00.575Z,Closed,2025-06-06T15:27:06.247Z,Done,0.99,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69214,260515,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-05T18:44:40.669Z,Closed,2025-06-06T20:29:33.055Z,Done,1.07,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-69167,260377,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-05T16:58:09.710Z,Closed,2025-06-09T18:12:13.686Z,Done,4.05,0.58,yes,yes,,2026-04-28T00:04:11.491Z
OV-69165,260367,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-21T22:38:04.028Z,Closed,2025-06-09T18:12:37.068Z,Done,18.82,2.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-69166,260372,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-05T16:58:11.684Z,Closed,2025-06-09T18:25:22.862Z,Done,4.06,0.58,yes,yes,,2026-04-28T00:04:11.491Z
OV-69205,260488,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T17:37:10.935Z,Closed,2025-06-09T19:00:40.556Z,Done,0.06,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-69204,260485,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-15T15:48:25.207Z,Closed,2025-06-09T19:46:42.134Z,Done,25.17,3.6,yes,yes,,2026-04-28T00:04:11.491Z
OV-69486,261549,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T15:40:53.498Z,Closed,2025-06-10T15:33:51.924Z,Done,1,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69478,261525,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-23T18:27:06.947Z,Closed,2025-06-10T15:34:05.459Z,Done,17.88,2.55,yes,yes,,2026-04-28T00:04:11.491Z
OV-69484,261543,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T15:40:51.115Z,Closed,2025-06-10T15:34:13.149Z,Done,1,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69482,261537,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T16:42:52.896Z,Closed,2025-06-10T15:34:30.567Z,Done,0.95,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69162,260358,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-15T02:46:27.626Z,Closed,2025-06-10T15:37:27.357Z,Done,26.54,3.79,yes,yes,,2026-04-28T00:04:11.491Z
OV-69213,260512,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-16T17:03:41.612Z,Closed,2025-06-10T15:44:44.331Z,Done,24.95,3.56,yes,yes,,2026-04-28T00:04:11.491Z
OV-69222,260539,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-22T17:46:26.245Z,Closed,2025-06-10T15:45:04.209Z,Done,18.92,2.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-69631,262017,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-30T01:33:58.493Z,Closed,2025-06-10T15:47:05.073Z,Done,11.59,1.66,yes,yes,,2026-04-28T00:04:11.491Z
OV-69909,263029,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T15:55:39.762Z,Closed,2025-06-10T15:47:22.873Z,Done,0.99,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69385,261233,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-03T13:31:16.866Z,Closed,2025-06-10T20:42:54.592Z,Done,7.3,1.04,yes,yes,,2026-04-28T00:04:11.491Z
OV-69483,261540,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-29T15:34:38.857Z,Closed,2025-06-11T16:33:13.359Z,Done,13.04,1.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-68897,259390,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-05-07T16:34:17.275Z,Closed,2025-06-11T16:33:47.721Z,Done,35,5,yes,yes,,2026-04-28T00:04:11.491Z
OV-69168,260382,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-05T16:58:19.206Z,Closed,2025-06-11T16:37:42.709Z,Done,5.99,0.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-69171,260394,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:39:59.971Z,Closed,2025-06-11T16:37:59.841Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-69173,260404,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:40:04.455Z,Closed,2025-06-11T16:38:08.876Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-69473,261510,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:41:10.538Z,Closed,2025-06-11T16:38:57.952Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-69212,260509,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T19:51:56.988Z,Closed,2025-06-11T16:39:27.338Z,Done,1.87,0.27,yes,yes,,2026-04-28T00:04:11.491Z
OV-69219,260530,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:44:18.462Z,Closed,2025-06-11T16:40:14.385Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-69221,260536,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:44:20.612Z,Closed,2025-06-11T16:40:26.781Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-69632,262020,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:46:31.095Z,Closed,2025-06-11T16:41:05.568Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-69633,262023,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:46:33.405Z,Closed,2025-06-11T16:41:14.023Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-68902,259396,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-11T16:34:59.648Z,Closed,2025-06-11T18:36:25.759Z,Done,0.08,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-68903,259397,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-11T16:35:02.526Z,Closed,2025-06-11T18:36:35.894Z,Done,0.08,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-68901,259395,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-11T16:34:23.959Z,Closed,2025-06-11T19:33:47.009Z,Done,0.12,0.02,yes,yes,,2026-04-28T00:04:11.491Z
OV-69899,262999,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T19:58:05.873Z,Closed,2025-06-11T19:57:25.280Z,Done,2,0.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-69218,260527,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-06T22:00:57.052Z,Closed,2025-06-12T15:27:10.628Z,Done,5.73,0.82,yes,yes,,2026-04-28T00:04:11.491Z
OV-69876,262909,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:48:44.449Z,Closed,2025-06-12T15:40:17.950Z,Done,1.99,0.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-70011,263338,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:51:01.260Z,Closed,2025-06-12T15:40:45.273Z,Done,1.99,0.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-70012,263341,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:51:07.769Z,Closed,2025-06-12T15:40:52.632Z,Done,1.99,0.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-69907,263023,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-12T15:45:21.753Z,Closed,2025-06-12T15:47:53.520Z,Done,0,0,yes,yes,,2026-04-28T00:04:11.491Z
OV-66919,254234,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T15:52:58.947Z,Closed,2025-06-12T15:59:09.582Z,Done,2,0.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-66920,254235,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-12T15:42:04.129Z,Closed,2025-06-12T15:59:19.469Z,Done,0.01,0,yes,yes,,2026-04-28T00:04:11.491Z
OV-68134,257397,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-04-23T15:07:05.583Z,Closed,2025-06-13T15:15:24.597Z,Done,51.01,7.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-69898,262996,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T16:06:02.415Z,Closed,2025-06-13T18:09:06.845Z,Done,4.09,0.58,yes,yes,,2026-04-28T00:04:11.491Z
OV-69399,261255,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-13T11:59:06.460Z,Closed,2025-06-15T21:30:50.381Z,Done,2.4,0.34,yes,yes,,2026-04-28T00:04:11.491Z
OV-69396,261251,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-06T15:43:42.291Z,Closed,2025-06-15T21:37:43.491Z,Done,9.25,1.32,yes,yes,,2026-04-28T00:04:11.491Z
OV-70133,263792,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-13T16:29:03.757Z,Closed,2025-06-16T21:17:52.863Z,Done,3.2,0.46,yes,yes,,2026-04-28T00:04:11.491Z
OV-70134,263795,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-16T21:18:08.992Z,Closed,2025-06-16T21:18:21.190Z,Done,0,0,yes,yes,,2026-04-28T00:04:11.491Z
OV-69962,263207,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-16T15:38:12.188Z,Closed,2025-06-17T13:33:17.775Z,Done,0.91,0.13,yes,yes,,2026-04-28T00:04:11.491Z
OV-69964,263213,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-16T15:38:26.911Z,Closed,2025-06-17T13:33:35.429Z,Done,0.91,0.13,yes,yes,,2026-04-28T00:04:11.491Z
OV-69963,263210,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-17T16:35:17.515Z,Closed,2025-06-18T12:24:49.554Z,Done,0.83,0.12,yes,yes,,2026-04-28T00:04:11.491Z
OV-69915,263076,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-16T15:52:47.401Z,Closed,2025-06-18T12:58:47.226Z,Done,1.88,0.27,yes,yes,,2026-04-28T00:04:11.491Z
OV-70132,263789,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-12T21:26:30.623Z,Closed,2025-06-18T15:15:27.824Z,Done,5.74,0.82,yes,yes,,2026-04-28T00:04:11.491Z
OV-70139,263810,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-18T15:19:21.214Z,Closed,2025-06-19T21:55:35.974Z,Done,1.28,0.18,yes,yes,,2026-04-28T00:04:11.491Z
OV-70144,263825,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-20T14:22:01.648Z,Closed,2025-06-20T14:23:09.912Z,Done,0,0,yes,yes,,2026-04-28T00:04:11.491Z
OV-69914,263073,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-09T23:32:20.656Z,Closed,2025-06-20T15:39:20.005Z,Done,10.67,1.52,yes,yes,,2026-04-28T00:04:11.491Z
OV-69393,261241,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-10T20:46:40.568Z,Closed,2025-06-20T18:46:18.836Z,Done,9.92,1.42,yes,yes,,2026-04-28T00:04:11.491Z
OV-69922,263097,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-20T15:39:36.860Z,Closed,2025-06-20T19:04:10.480Z,Done,0.14,0.02,yes,yes,,2026-04-28T00:04:11.491Z
OV-69920,263091,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-20T15:39:34.361Z,Closed,2025-06-20T19:05:35.357Z,Done,0.14,0.02,yes,yes,,2026-04-28T00:04:11.491Z
OV-70542,265136,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-23T15:26:26.978Z,Closed,2025-06-23T20:24:03.510Z,Done,0.21,0.03,yes,yes,,2026-04-28T00:04:11.491Z
OV-70541,265135,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-23T14:59:19.461Z,Closed,2025-06-23T20:25:03.634Z,Done,0.23,0.03,yes,yes,,2026-04-28T00:04:11.491Z
OV-70533,265127,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-23T14:55:23.424Z,Closed,2025-06-23T21:04:05.345Z,Done,0.26,0.04,yes,yes,,2026-04-28T00:04:11.491Z
OV-70532,265126,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-23T14:55:00.472Z,Closed,2025-06-24T14:16:25.077Z,Done,0.97,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-66927,254242,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-23T17:40:32.278Z,Closed,2025-06-25T13:04:23.504Z,Done,1.81,0.26,yes,yes,,2026-04-28T00:04:11.491Z
OV-70124,263764,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-12T21:06:06.946Z,Closed,2025-06-27T16:13:03.855Z,Done,14.8,2.11,yes,yes,,2026-04-28T00:04:11.491Z
OV-70130,263782,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-20T15:34:22.426Z,Closed,2025-06-27T16:15:00.770Z,Done,7.03,1,yes,yes,,2026-04-28T00:04:11.491Z
OV-69397,261252,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-16T15:53:26.241Z,Closed,2025-06-27T18:32:46.934Z,Done,11.11,1.59,yes,yes,,2026-04-28T00:04:11.491Z
OV-70158,263867,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-18T18:25:20.730Z,Closed,2025-06-27T19:21:37.238Z,Done,9.04,1.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-70131,263786,Team Connexpoint,OV,Sub-task,2025-Q2,In Development,2025-06-20T15:34:24.078Z,Closed,2025-06-30T15:39:29.362Z,Done,10,1.43,yes,yes,,2026-04-28T00:04:11.491Z
OV-68054,257068,Team Webstore,OV,Bug,2025-Q2,In Development,2025-04-17T15:14:20.103Z,Closed,2025-04-17T16:19:34.804Z,Done,0.05,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-63554,245539,Team Webstore,OV,Story,2025-Q2,In Development,2025-01-31T15:36:28.582Z,Closed,2025-04-18T13:11:59.643Z,Done,76.9,10.99,yes,yes,,2026-04-28T00:04:11.491Z
OV-67446,255515,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-07T21:51:50.914Z,Closed,2025-04-23T14:57:38.703Z,Done,15.71,2.24,yes,yes,,2026-04-28T00:04:11.491Z
OV-67095,254659,Team Webstore,OV,Story,2025-Q2,In Development,2025-04-24T14:34:09.149Z,Closed,2025-04-25T18:40:42.305Z,Done,1.17,0.17,yes,yes,,2026-04-28T00:04:11.491Z
OV-65267,250200,Team Webstore,OV,Story,2025-Q2,In Development,2025-04-02T18:03:41.201Z,Closed,2025-04-29T13:34:25.101Z,Done,26.81,3.83,yes,yes,,2026-04-28T00:04:11.491Z
OV-68037,257011,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-25T15:12:52.465Z,Closed,2025-04-30T15:11:31.797Z,Done,5,0.71,yes,yes,,2026-04-28T00:04:11.491Z
OV-68664,258525,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-30T16:19:50.726Z,Closed,2025-05-02T16:01:23.446Z,Done,1.99,0.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-68663,258524,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-01T15:37:02.281Z,Closed,2025-05-02T16:01:28.947Z,Done,1.02,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-68520,258058,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-24T19:26:40.916Z,Closed,2025-05-06T13:32:53.236Z,Done,11.75,1.68,yes,yes,,2026-04-28T00:04:11.491Z
OV-67436,255470,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-07T17:11:25.447Z,Closed,2025-05-08T15:25:47.520Z,Done,30.93,4.42,yes,yes,,2026-04-28T00:04:11.491Z
OV-68014,256948,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-01T14:34:02.921Z,Closed,2025-05-12T15:05:18.736Z,Done,11.02,1.57,yes,yes,,2026-04-28T00:04:11.491Z
OV-68767,258921,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-02T17:21:08.020Z,Closed,2025-05-14T13:08:54.598Z,Done,11.82,1.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-62988,243991,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-12T16:46:45.465Z,Closed,2025-05-14T13:09:03.072Z,Done,1.85,0.26,yes,yes,,2026-04-28T00:04:11.491Z
OV-67156,254810,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-01T17:26:53.303Z,Closed,2025-05-14T13:09:11.510Z,Done,12.82,1.83,yes,yes,,2026-04-28T00:04:11.491Z
OV-67012,254404,Team Webstore,OV,Story,2025-Q2,In Development,2025-04-18T15:11:31.366Z,Closed,2025-05-15T15:27:33.670Z,Done,27.01,3.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-69072,259994,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-12T18:13:09.366Z,Closed,2025-05-15T15:27:39.945Z,Done,2.89,0.41,yes,yes,,2026-04-28T00:04:11.491Z
OV-65070,249364,Team Webstore,OV,Story,2025-Q2,In Development,2025-04-29T14:42:27.008Z,Closed,2025-05-15T15:27:46.507Z,Done,16.03,2.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-68964,259652,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-14T15:15:12.908Z,Closed,2025-05-16T13:35:18.662Z,Done,1.93,0.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-59354,228670,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-28T15:23:47.657Z,Closed,2025-05-20T13:39:14.531Z,Done,21.93,3.13,yes,yes,,2026-04-28T00:04:11.491Z
OV-69268,260695,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-16T19:20:22.968Z,Closed,2025-05-20T15:02:36.755Z,Done,3.82,0.55,yes,yes,,2026-04-28T00:04:11.491Z
OV-67702,256111,Team Webstore,OV,Bug,2025-Q2,In Development,2025-04-21T15:29:37.323Z,Closed,2025-05-21T13:22:08.455Z,Done,29.91,4.27,yes,yes,,2026-04-28T00:04:11.491Z
OV-68769,258930,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-02T18:04:55.397Z,Closed,2025-05-21T13:22:16.020Z,Done,18.8,2.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-68692,258612,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-30T19:15:37.832Z,Closed,2025-05-21T14:44:53.408Z,Done,20.81,2.97,yes,yes,,2026-04-28T00:04:11.491Z
OV-69293,260855,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-20T03:57:43.466Z,Closed,2025-05-27T14:06:35.211Z,Done,7.42,1.06,yes,yes,,2026-04-28T00:04:11.491Z
OV-68837,259157,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-05T18:38:12.868Z,Closed,2025-05-27T14:06:44.886Z,Done,21.81,3.12,yes,yes,,2026-04-28T00:04:11.491Z
OV-58613,226819,Team Webstore,OV,Story,2025-Q2,In Development,2025-04-29T15:06:55.205Z,Closed,2025-05-28T13:42:27.227Z,Done,28.94,4.13,yes,yes,,2026-04-28T00:04:11.491Z
OV-68830,259127,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-05T15:43:17.566Z,Closed,2025-05-28T13:42:36.407Z,Done,22.92,3.27,yes,yes,,2026-04-28T00:04:11.491Z
OV-68874,259302,Team Webstore,OV,Story,2025-Q2,In Development,2025-05-15T19:05:15.182Z,Closed,2025-05-28T15:09:37.299Z,Done,12.84,1.83,yes,yes,,2026-04-28T00:04:11.491Z
OV-66096,252195,Team Webstore,OV,Story,2025-Q2,In Development,2025-04-17T16:19:58.625Z,Closed,2025-05-30T14:06:30.961Z,Done,42.91,6.13,yes,yes,,2026-04-28T00:04:11.491Z
OV-67059,254535,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-01T14:01:22.421Z,Closed,2025-05-30T14:06:46.748Z,Done,29,4.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-68873,259301,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-14T16:25:51.257Z,Closed,2025-06-03T14:02:48.340Z,Done,19.9,2.84,yes,yes,,2026-04-28T00:04:11.491Z
OV-69292,260848,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-21T14:52:23.978Z,Closed,2025-06-04T13:39:23.993Z,Done,13.95,1.99,yes,yes,,2026-04-28T00:04:11.491Z
OV-69120,260180,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-23T14:25:32.235Z,Closed,2025-06-04T15:32:15.229Z,Done,12.05,1.72,yes,yes,,2026-04-28T00:04:11.491Z
OV-69114,260170,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-23T19:22:52.712Z,Closed,2025-06-04T15:32:22.410Z,Done,11.84,1.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-66477,253050,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-08T21:17:54.378Z,Closed,2025-06-04T15:36:02.588Z,Done,26.76,3.82,yes,yes,,2026-04-28T00:04:11.491Z
OV-69116,260174,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-21T16:46:43.278Z,Closed,2025-06-04T17:26:02.012Z,Done,14.03,2,yes,yes,,2026-04-28T00:04:11.491Z
OV-69117,260175,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-21T03:56:37.281Z,Closed,2025-06-05T13:59:56.181Z,Done,15.42,2.2,yes,yes,,2026-04-28T00:04:11.491Z
OV-69781,262638,Team Webstore,OV,Bug,2025-Q2,In Development,2025-06-04T14:44:26.680Z,Closed,2025-06-05T17:37:42.874Z,Done,1.12,0.16,yes,yes,,2026-04-28T00:04:11.491Z
OV-69430,261361,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-29T15:09:10.937Z,Closed,2025-06-09T15:42:08.091Z,Done,11.02,1.57,yes,yes,,2026-04-28T00:04:11.491Z
OV-68253,257575,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-29T15:00:40.321Z,Closed,2025-06-09T17:08:02.153Z,Done,11.09,1.58,yes,yes,,2026-04-28T00:04:11.491Z
OV-65809,251507,Team Webstore,OV,Task,2025-Q2,In Development,2025-04-30T14:40:04.720Z,Closed,2025-06-11T15:06:39.620Z,Done,42.02,6,yes,yes,,2026-04-28T00:04:11.491Z
OV-69461,261466,Team Webstore,OV,Bug,2025-Q2,In Development,2025-06-09T12:57:15.508Z,Closed,2025-06-12T21:44:19.924Z,Done,3.37,0.48,yes,yes,,2026-04-28T00:04:11.491Z
OV-68955,259639,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-14T15:17:36.873Z,Closed,2025-06-13T14:15:25.725Z,Done,29.96,4.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-65240,249856,Team Webstore,OV,Story,2025-Q2,In Development,2025-05-08T15:10:06.756Z,Closed,2025-06-13T14:15:48.893Z,Done,35.96,5.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69913,263054,Team Webstore,OV,Task,2025-Q2,In Development,2025-06-12T17:48:29.365Z,Closed,2025-06-16T17:44:04.546Z,Done,4,0.57,yes,yes,,2026-04-28T00:04:11.491Z
OV-69571,261815,Team Webstore,OV,Bug,2025-Q2,In Development,2025-05-28T19:23:43.363Z,Closed,2025-06-16T17:44:30.463Z,Done,18.93,2.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-69567,261802,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-27T16:58:17.942Z,Closed,2025-06-17T20:03:41.322Z,Done,21.13,3.02,yes,yes,,2026-04-28T00:04:11.491Z
OV-68896,259386,Team Webstore,OV,Story,2025-Q2,In Development,2025-05-15T14:30:23.100Z,Closed,2025-06-25T15:18:50.593Z,Done,41.03,5.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-70070,263517,Team Webstore,OV,Task,2025-Q2,In Development,2025-06-20T14:56:16.295Z,Closed,2025-06-27T15:02:05.311Z,Done,7,1,yes,yes,,2026-04-28T00:04:11.491Z
OV-69275,260712,Team Webstore,OV,Task,2025-Q2,In Development,2025-05-16T21:59:54.353Z,Closed,2025-06-30T18:10:05.542Z,Done,44.84,6.41,yes,yes,,2026-04-28T00:04:11.491Z
