issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-75359,283422,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,In Test,Closed,,,no,yes,no,no
OV-75360,283424,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75361,283426,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75599,285395,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,In Discovery,,,no,yes,no,no
OV-75600,285397,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75601,285399,Add to the release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75602,285401,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75603,285403,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75604,285405,DSI Approval,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,In Development,,,no,yes,no,no
OV-75757,286776,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75758,286777,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75759,286778,Add to release card,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75760,286779,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75827,287153,Create new postman tests,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,In Development,Closed,,,yes,yes,no,no
OV-75843,287442,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,In Test,,,no,yes,yes,no
OV-75844,287444,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Reopened,,,no,no,yes,no
OV-75845,287446,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75846,287448,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75847,287450,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75848,287452,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,In Secure Code Review,,,no,yes,yes,no
OV-75849,287454,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75850,287456,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75851,287458,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75852,287460,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75853,287462,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,In Development,,,no,yes,yes,no
OV-75854,287464,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75855,287466,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75856,287468,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75857,287470,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-75861,287480,DBA Approval,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,yes,yes,yes,no
OV-75931,288982,Dev ops,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,Closed,,,no,yes,yes,no
OV-76144,292354,DBA Approval,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,In Development,,,no,yes,yes,no
OV-77153,303094,"(Devops) tasks needed in order to deploy successfully (bin & obj, env variables)",Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 4,7684,2025-11-13T14:02:13.691Z,2025-11-27T07:00:00.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-74752,280295,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,Reopened,Reopened,,,no,yes,no,no
OV-74753,280297,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-74754,280299,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Reopened,,,no,no,no,no
OV-74755,280301,Add to release card 01/27,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-74756,280303,Merge to release branch 01/27,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75281,282983,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,Ready To Test,Closed,,,yes,yes,no,no
OV-75282,282985,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Development,Closed,,,yes,yes,no,no
OV-75283,282987,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,yes,no,no
OV-75284,282989,Add to release card,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75285,282991,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75287,282993,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Development,Closed,,,yes,yes,no,no
OV-75288,282994,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75289,282995,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75290,282996,Add to release card,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75291,282997,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75333,283190,DSI Approval,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Development,Closed,,,yes,yes,no,no
OV-75599,285395,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Discovery,Closed,,,yes,yes,no,no
OV-75600,285397,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,yes,no,no
OV-75601,285399,Add to the release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75602,285401,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75603,285403,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75604,285405,DSI Approval,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Development,Closed,,,yes,yes,no,no
OV-75763,286801,Run regression,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75764,286802,Deploy to production,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75843,287442,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Test,In Review,,,no,yes,no,no
OV-75844,287444,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,Reopened,Closed,,,no,no,no,no
OV-75845,287446,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75846,287448,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75847,287450,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75848,287452,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Secure Code Review,Reopened,,,no,yes,no,no
OV-75849,287454,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75850,287456,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Ready for Sprint,,,no,yes,no,no
OV-75851,287458,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75852,287460,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75853,287462,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Development,Closed,,,yes,yes,no,no
OV-75854,287464,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75855,287466,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-75856,287468,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75857,287470,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75861,287480,DBA Approval,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,Closed,Closed,,,no,no,no,no
OV-76144,292354,DBA Approval,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,In Development,Closed,,,yes,yes,no,no
OV-76260,294987,Deploy to production,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,yes,yes,yes,no
OV-76261,294989,Run regression,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,Closed,,,no,no,yes,no
OV-76547,299616,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,In Test,,,no,yes,yes,no
OV-76548,299618,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76549,299620,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76550,299622,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,In Test,,,no,yes,yes,no
OV-76551,299624,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,In Review,,,no,no,yes,no
OV-76552,299626,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76553,299628,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76554,299630,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76957,302247,do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76958,302249,create/update xray tests,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76959,302251,create/update test automation,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76960,302253,execute tests,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-76961,302255,add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,3,3,no,no,yes,no
OV-76962,302257,merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-77153,303094,"(Devops) tasks needed in order to deploy successfully (bin & obj, env variables)",Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 5,7685,2025-11-26T21:34:33.323Z,2025-12-10T21:34:24.000Z,2025-Q4,New,New,,,no,no,yes,no
OV-64836,248938,create xRay tests cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64837,248939,create request for GET 401 response,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64838,248940,create request for GET 404 response,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64839,248941,create request for GET 403 response,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64840,248942,test requests locally,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64841,248943,Create PR,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64842,248944,Verify tests pass in release pipeline,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64843,248945,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64844,248946,merge to master,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64846,248948,create xRay tests cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64847,248949,create request for GET 401 response,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64848,248950,create request for GET 404 response,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64849,248951,create request for GET 403 response,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64850,248952,test requests locally,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64851,248953,Create PR,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64852,248954,Verify tests pass in release pipeline,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64853,248955,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-64854,248956,merge to master,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,no,no,no,no
OV-74752,280295,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,Reopened,Reopened,,,no,yes,no,no
OV-74753,280297,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,In UX Design,,,no,yes,no,no
OV-74754,280299,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,Reopened,Closed,,,no,no,no,no
OV-74755,280301,Add to release card 01/27,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,New,,,no,no,no,no
OV-74756,280303,Merge to release branch 01/27,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,New,,,no,no,no,no
OV-75843,287442,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,In Review,Closed,,,yes,yes,no,no
OV-75844,287444,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,Closed,Closed,,,no,no,no,no
OV-75845,287446,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75846,287448,Add to release card 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75847,287450,Merge to release branch 01/13,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,New,Closed,,,yes,yes,no,no
OV-75848,287452,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,Reopened,Closed,,,yes,yes,no,no
OV-75849,287454,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,Closed,Closed,,,no,no,no,no
OV-75850,287456,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q4 - Sprint 6,7686,2025-12-11T14:06:07.000Z,2026-01-07T08:00:00.000Z,2025-Q4,Ready for Sprint,Closed,,,no,yes,no,no
