issue_key,issue_id,team_name,project_key,issue_type,quarter_label,cycle_time_start_status,cycle_time_start_utc,cycle_time_end_status,cycle_time_end_utc,resolution_at_cycle_time_end,cycle_time_days,cycle_time_weeks,completed_in_done_category_flag,completed_with_allowed_resolution_flag,data_quality_note,last_refresh_utc
OV-76958,302249,Team Connexpoint,OV,Sub-task,2025-Q4,In Development,2025-12-22T18:34:04.489Z,Closed,2025-12-26T21:02:57.805Z,Done,4.1,0.59,yes,yes,,2026-06-10T00:04:52.036Z
OV-76959,302251,Team Connexpoint,OV,Sub-task,2025-Q4,In Development,2025-12-26T21:03:28.816Z,Closed,2025-12-29T19:49:38.006Z,Done,2.95,0.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-75848,287452,Team Connexpoint,OV,Sub-task,2025-Q4,In Development,2025-11-13T16:46:45.606Z,Closed,2025-12-29T22:29:29.342Z,Done,46.24,6.61,yes,yes,,2026-06-10T00:04:52.036Z
OV-73851,275759,Team Smartcare,OV,Task,2025-Q4,In Development,2025-09-29T13:45:11.547Z,Closed,2025-10-10T13:51:01.048Z,Done,11,1.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-74857,281020,Team Smartcare,OV,Task,2025-Q4,In Development,2025-10-13T13:51:04.229Z,Closed,2025-10-17T08:20:35.372Z,Done,3.77,0.54,yes,yes,,2026-06-10T00:04:52.036Z
OV-71219,268150,Team Smartcare,OV,Task,2025-Q4,In Development,2025-10-17T08:17:12.606Z,Closed,2025-10-23T07:50:29.862Z,Done,5.98,0.85,yes,yes,,2026-06-10T00:04:52.036Z
OV-75211,282731,Team Smartcare,OV,Bug,2025-Q4,In Development,2025-10-22T11:19:17.850Z,Closed,2025-10-29T10:46:51.126Z,Done,6.98,1,yes,yes,,2026-06-10T00:04:52.036Z
OV-74804,280595,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-04T08:20:39.847Z,Closed,2025-11-04T08:36:44.190Z,Done,0.01,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-61453,239636,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-04T13:42:00.538Z,Closed,2025-11-06T07:54:19.936Z,Done,1.76,0.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-74722,280071,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-05T14:47:45.601Z,Closed,2025-11-06T14:52:52.532Z,Done,1,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-75052,281880,Team Smartcare,OV,Task,2025-Q4,In Development,2025-10-23T13:44:25.782Z,Closed,2025-11-07T20:50:02.560Z,Done,15.3,2.19,yes,yes,,2026-06-10T00:04:52.036Z
OV-75728,286556,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-10T23:46:22.074Z,Closed,2025-11-11T19:41:02.777Z,Done,0.83,0.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-74353,277892,Team Smartcare,OV,Task,2025-Q4,In Development,2025-10-29T08:15:56.002Z,Closed,2025-11-13T12:40:14.947Z,Done,15.18,2.17,yes,yes,,2026-06-10T00:04:52.036Z
OV-61897,240853,Team Smartcare,OV,Bug,2025-Q4,In Development,2025-11-12T13:48:29.088Z,Closed,2025-11-14T15:20:37.720Z,Done,2.06,0.29,yes,yes,,2026-06-10T00:04:52.036Z
OV-75900,288393,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-18T13:55:37.431Z,Closed,2025-11-20T07:49:22.863Z,Done,1.75,0.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-75101,282211,Team Smartcare,OV,Story,2025-Q4,In Development,2025-11-19T14:06:17.123Z,Closed,2025-11-20T14:32:47.669Z,Done,1.02,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-69842,262836,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-21T09:10:45.129Z,Closed,2025-11-24T08:15:04.179Z,Done,2.96,0.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-74419,278329,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-18T23:24:30.655Z,Closed,2025-11-24T19:23:20.898Z,Done,5.83,0.83,yes,yes,,2026-06-10T00:04:52.036Z
OV-76115,291446,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-26T14:07:03.630Z,Closed,2025-11-27T13:04:39.312Z,Done,0.96,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-67946,256817,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-27T09:09:14.915Z,Closed,2025-11-28T14:57:42.850Z,Done,1.24,0.18,yes,yes,,2026-06-10T00:04:52.036Z
OV-67947,256818,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-27T09:09:16.600Z,Closed,2025-11-28T14:57:50.617Z,Done,1.24,0.18,yes,yes,,2026-06-10T00:04:52.036Z
OV-72155,270933,Team Smartcare,OV,Story,2025-Q4,In Development,2025-12-03T10:46:10.423Z,Closed,2025-12-08T10:56:41.185Z,Done,5.01,0.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-65556,250866,Team Smartcare,OV,Task,2025-Q4,In Development,2025-11-12T08:17:40.983Z,Closed,2025-12-08T18:21:11.064Z,Done,26.42,3.77,yes,yes,,2026-06-10T00:04:52.036Z
OV-74352,277890,Team Smartcare,OV,Task,2025-Q4,In Development,2025-10-29T07:00:44.351Z,Closed,2025-12-08T18:22:32.877Z,Done,40.47,5.78,yes,yes,,2026-06-10T00:04:52.036Z
OV-69634,262065,Team Smartcare,OV,Bug,2025-Q4,In Development,2025-11-18T14:34:21.579Z,Closed,2025-12-08T18:28:53.154Z,Done,20.16,2.88,yes,yes,,2026-06-10T00:04:52.036Z
OV-76483,298680,Team Smartcare,OV,Bug,2025-Q4,In Development,2025-12-09T14:22:29.928Z,Closed,2025-12-12T11:52:26.819Z,Done,2.9,0.41,yes,yes,,2026-06-10T00:04:52.036Z
OV-77204,303484,Team Smartcare,OV,Task,2025-Q4,In Development,2025-12-17T16:01:06.974Z,Closed,2025-12-18T08:10:41.840Z,Done,0.67,0.1,yes,yes,,2026-06-10T00:04:52.036Z
OV-76482,298580,Team Smartcare,OV,Story,2025-Q4,In Development,2025-12-17T12:32:51.533Z,Closed,2025-12-18T14:54:28.817Z,Done,1.1,0.16,yes,yes,,2026-06-10T00:04:52.036Z
OV-75320,283084,Team Smartcare,OV,Bug,2025-Q4,In Development,2025-12-19T19:16:31.656Z,Closed,2025-12-22T18:46:12.526Z,Done,2.98,0.43,yes,yes,,2026-06-10T00:04:52.036Z
OV-74510,278712,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-29T15:18:06.249Z,Closed,2025-10-01T12:35:16.737Z,Done,1.89,0.27,yes,yes,,2026-06-10T00:04:52.036Z
OV-74449,278414,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-24T13:33:37.504Z,Closed,2025-10-01T12:36:07.360Z,Done,6.96,0.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-74546,278796,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-24T18:51:57.205Z,Closed,2025-10-01T12:37:04.124Z,Done,6.74,0.96,yes,yes,,2026-06-10T00:04:52.036Z
OV-74590,279130,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-30T15:00:36.337Z,Closed,2025-10-01T14:33:17.061Z,Done,0.98,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-74543,278790,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-25T16:06:46.766Z,Closed,2025-10-01T15:17:38.214Z,Done,5.97,0.85,yes,yes,,2026-06-10T00:04:52.036Z
OV-73986,276062,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-29T15:13:06.276Z,Closed,2025-10-03T13:36:36.654Z,Done,3.93,0.56,yes,yes,,2026-06-10T00:04:52.036Z
OV-74552,278812,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-29T16:41:12.968Z,Closed,2025-10-03T13:36:43.370Z,Done,3.87,0.55,yes,yes,,2026-06-10T00:04:52.036Z
OV-73201,273993,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-26T15:03:41.883Z,Closed,2025-10-03T18:29:15.661Z,Done,7.14,1.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-74727,280089,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-01T16:49:43.759Z,Closed,2025-10-07T13:40:55.140Z,Done,5.87,0.84,yes,yes,,2026-06-10T00:04:52.036Z
OV-73811,275627,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-22T15:13:18.683Z,Closed,2025-10-07T13:41:01.880Z,Done,14.94,2.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-72373,271584,Team Webstore,OV,Bug,2025-Q4,In Development,2025-08-28T15:21:41.367Z,Closed,2025-10-07T13:41:10.509Z,Done,39.93,5.7,yes,yes,,2026-06-10T00:04:52.036Z
OV-73460,274807,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-09T06:22:56.462Z,Closed,2025-10-07T13:41:17.665Z,Done,28.3,4.04,yes,yes,,2026-06-10T00:04:52.036Z
OV-74785,280469,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-02T14:41:01.729Z,Closed,2025-10-08T16:18:33.907Z,Done,6.07,0.87,yes,yes,,2026-06-10T00:04:52.036Z
OV-71933,270248,Team Webstore,OV,Bug,2025-Q4,In Development,2025-08-29T20:03:41.772Z,Closed,2025-10-08T18:42:54.844Z,Done,39.94,5.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-74383,277976,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-01T17:33:07.141Z,Closed,2025-10-08T19:55:27.699Z,Done,7.1,1.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-74541,278783,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-01T19:58:40.652Z,Closed,2025-10-09T13:38:08.543Z,Done,7.74,1.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-74591,279133,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-01T15:15:40.525Z,Closed,2025-10-09T13:38:16.635Z,Done,7.93,1.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-73810,275625,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-22T18:13:22.334Z,Closed,2025-10-10T13:43:51.918Z,Done,17.81,2.54,yes,yes,,2026-06-10T00:04:52.036Z
OV-73987,276065,Team Webstore,OV,Bug,2025-Q4,In Development,2025-09-22T21:34:07.137Z,Closed,2025-10-10T13:44:03.115Z,Done,17.67,2.52,yes,yes,,2026-06-10T00:04:52.036Z
OV-74809,280641,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-03T19:02:05.598Z,Closed,2025-10-13T14:54:19.790Z,Done,9.83,1.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-73115,273773,Team Webstore,OV,Task,2025-Q4,In Development,2025-09-08T20:20:33.583Z,Closed,2025-10-13T20:20:26.105Z,Done,35,5,yes,yes,,2026-06-10T00:04:52.036Z
OV-75136,282425,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-20T13:35:44.392Z,Closed,2025-10-20T18:03:09.282Z,Done,0.19,0.03,yes,yes,,2026-06-10T00:04:52.036Z
OV-75139,282428,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-17T18:03:39.452Z,Closed,2025-10-20T18:03:26.521Z,Done,3,0.43,yes,yes,,2026-06-10T00:04:52.036Z
OV-74983,281423,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-15T20:22:27.998Z,Closed,2025-10-24T16:04:12.896Z,Done,8.82,1.26,yes,yes,,2026-06-10T00:04:52.036Z
OV-62988,243991,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-21T20:02:13.925Z,Closed,2025-10-24T19:40:30.545Z,Done,2.98,0.43,yes,yes,,2026-06-10T00:04:52.036Z
OV-71394,268668,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-21T15:17:49.684Z,Closed,2025-10-28T14:12:30.424Z,Done,6.95,0.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-70880,266242,Team Webstore,OV,Task,2025-Q4,In Development,2025-08-06T19:01:01.142Z,Closed,2025-10-28T14:13:01.051Z,Done,82.8,11.83,yes,yes,,2026-06-10T00:04:52.036Z
OV-72684,272528,Team Webstore,OV,Task,2025-Q4,In Development,2025-09-22T20:22:39.768Z,Closed,2025-10-29T14:22:07.881Z,Done,36.75,5.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-75329,283177,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-27T15:20:53.429Z,Closed,2025-10-31T15:30:08.257Z,Done,4.01,0.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-74439,278396,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-15T17:36:55.862Z,Closed,2025-10-31T16:17:07.658Z,Done,15.94,2.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-75493,284541,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-30T20:20:54.044Z,Closed,2025-10-31T16:38:08.253Z,Done,0.85,0.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-75295,283010,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-22T22:23:54.462Z,Closed,2025-10-31T16:38:17.745Z,Done,8.76,1.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-75497,284558,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-31T16:38:23.606Z,Closed,2025-10-31T20:00:54.407Z,Done,0.14,0.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-75391,283859,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-30T18:15:19.260Z,Closed,2025-11-03T14:32:55.302Z,Done,3.85,0.55,yes,yes,,2026-06-10T00:04:52.036Z
OV-75009,281569,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-23T19:07:23.590Z,Closed,2025-11-03T14:33:24.457Z,Done,10.81,1.54,yes,yes,,2026-06-10T00:04:52.036Z
OV-75221,282753,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-30T20:38:31.164Z,Closed,2025-11-03T14:33:31.398Z,Done,3.75,0.54,yes,yes,,2026-06-10T00:04:52.036Z
OV-75145,282446,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-22T20:01:30.664Z,Closed,2025-11-04T16:39:27.800Z,Done,12.86,1.84,yes,yes,,2026-06-10T00:04:52.036Z
OV-75174,282638,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-04T15:04:27.418Z,Closed,2025-11-06T13:59:40.256Z,Done,1.96,0.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-75173,282636,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-04T15:04:28.741Z,Closed,2025-11-06T13:59:45.901Z,Done,1.96,0.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-75175,282640,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-04T15:04:30.971Z,Closed,2025-11-06T13:59:58.786Z,Done,1.96,0.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-75176,282642,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-04T15:04:32.092Z,Closed,2025-11-06T14:00:04.218Z,Done,1.96,0.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-75520,284656,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-04T22:11:17.707Z,Closed,2025-11-06T16:07:01.110Z,Done,1.75,0.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-73988,276067,Team Webstore,OV,Bug,2025-Q4,In Development,2025-10-31T15:29:24.783Z,Closed,2025-11-06T21:04:57.422Z,Done,6.23,0.89,yes,yes,,2026-06-10T00:04:52.036Z
OV-74037,276428,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-06T18:55:53.848Z,Closed,2025-11-07T15:15:58.602Z,Done,0.85,0.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-74535,278769,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-06T20:00:17.034Z,Closed,2025-11-07T15:46:06.924Z,Done,0.82,0.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-75053,281915,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-05T14:52:10.975Z,Closed,2025-11-10T14:23:16.090Z,Done,4.98,0.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-74435,278382,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-07T16:21:32.949Z,Closed,2025-11-11T15:12:46.865Z,Done,3.95,0.56,yes,yes,,2026-06-10T00:04:52.036Z
OV-75751,286764,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-11T16:12:26.348Z,Closed,2025-11-11T18:42:22.932Z,Done,0.1,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-75410,284074,Team Webstore,OV,Story,2025-Q4,In Development,2025-11-06T21:26:36.268Z,Closed,2025-11-12T15:34:22.976Z,Done,5.76,0.82,yes,yes,,2026-06-10T00:04:52.036Z
OV-75659,286228,Team Webstore,OV,Story,2025-Q4,In Development,2025-11-07T15:55:26.918Z,Closed,2025-11-12T15:43:27.981Z,Done,4.99,0.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-75144,282443,Team Webstore,OV,Story,2025-Q4,In Development,2025-11-11T19:21:11.041Z,Closed,2025-11-12T16:09:51.351Z,Done,0.87,0.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-74186,277072,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-07T21:54:03.576Z,Closed,2025-11-14T15:49:56.607Z,Done,6.75,0.96,yes,yes,,2026-06-10T00:04:52.036Z
OV-75489,284527,Team Webstore,OV,Story,2025-Q4,In Development,2025-10-31T20:40:46.030Z,Closed,2025-11-14T16:05:48.337Z,Done,13.81,1.97,yes,yes,,2026-06-10T00:04:52.036Z
OV-74121,276841,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-03T19:12:41.657Z,Closed,2025-11-14T16:24:02.878Z,Done,10.88,1.55,yes,yes,,2026-06-10T00:04:52.036Z
OV-71395,268671,Team Webstore,OV,Task,2025-Q4,In Development,2025-10-15T17:36:17.877Z,Closed,2025-11-17T16:53:08.432Z,Done,32.97,4.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-75709,286497,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-11T19:07:03.419Z,Closed,2025-11-19T14:33:50.475Z,Done,7.81,1.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-75883,287787,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-14T19:42:06.298Z,Closed,2025-11-19T14:33:57.217Z,Done,4.79,0.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-75788,287063,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-12T17:17:40.786Z,Closed,2025-11-19T14:34:04.145Z,Done,6.89,0.98,yes,yes,,2026-06-10T00:04:52.036Z
OV-75219,282748,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-18T21:18:40.941Z,Closed,2025-11-19T21:32:56.591Z,Done,1.01,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-75019,281588,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-12T16:25:22.736Z,Closed,2025-11-20T18:34:21.865Z,Done,8.09,1.16,yes,yes,,2026-06-10T00:04:52.036Z
OV-75729,286558,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-17T21:30:30.751Z,Closed,2025-11-20T18:34:45.121Z,Done,2.88,0.41,yes,yes,,2026-06-10T00:04:52.036Z
OV-73828,275659,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-18T15:57:58.998Z,Closed,2025-11-21T14:43:25.804Z,Done,2.95,0.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-74384,277979,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-18T16:54:34.867Z,Closed,2025-11-21T14:43:44.277Z,Done,2.91,0.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-75177,282644,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-21T18:34:31.222Z,Closed,2025-11-24T14:30:23.013Z,Done,2.83,0.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-75216,282743,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-21T21:08:38.932Z,Closed,2025-11-24T17:24:58.205Z,Done,2.84,0.41,yes,yes,,2026-06-10T00:04:52.036Z
OV-75165,282620,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-21T18:34:26.339Z,Closed,2025-11-25T05:22:33.128Z,Done,3.45,0.49,yes,yes,,2026-06-10T00:04:52.036Z
OV-75954,289090,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-20T19:48:27.273Z,Closed,2025-11-25T14:37:07.030Z,Done,4.78,0.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-73816,275640,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-19T16:06:13.375Z,Closed,2025-11-25T14:37:13.559Z,Done,5.94,0.85,yes,yes,,2026-06-10T00:04:52.036Z
OV-75438,284136,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-13T20:16:39.403Z,Closed,2025-11-25T15:00:44.010Z,Done,11.78,1.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-76046,289983,Team Webstore,OV,Story,2025-Q4,In Development,2025-11-20T19:03:09.473Z,Closed,2025-11-25T21:59:33.542Z,Done,5.12,0.73,yes,yes,,2026-06-10T00:04:52.036Z
OV-76263,295001,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-02T17:18:05.218Z,Closed,2025-12-02T18:41:44.952Z,Done,0.06,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-76317,295814,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-03T22:00:21.138Z,Closed,2025-12-04T16:27:55.477Z,Done,0.77,0.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-76316,295812,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-03T21:52:07.468Z,Closed,2025-12-04T17:31:32.702Z,Done,0.82,0.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-76407,297229,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-05T20:09:33.360Z,Closed,2025-12-08T14:37:15.178Z,Done,2.77,0.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-75036,281739,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-19T21:48:27.966Z,Closed,2025-12-08T16:44:47.696Z,Done,18.79,2.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-74385,277981,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-19T18:59:28.055Z,Closed,2025-12-08T16:45:01.655Z,Done,18.91,2.7,yes,yes,,2026-06-10T00:04:52.036Z
OV-74639,279274,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-01T19:30:01.957Z,Closed,2025-12-08T16:45:08.205Z,Done,6.89,0.98,yes,yes,,2026-06-10T00:04:52.036Z
OV-74174,277041,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-19T20:16:18.107Z,Closed,2025-12-08T19:48:43.375Z,Done,18.98,2.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-74536,278770,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-28T15:34:58.808Z,Closed,2025-12-08T20:40:07.192Z,Done,10.21,1.46,yes,yes,,2026-06-10T00:04:52.036Z
OV-74728,280093,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-05T16:31:07.346Z,Closed,2025-12-09T16:47:28.958Z,Done,4.01,0.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-74538,278777,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-24T21:45:25.367Z,Closed,2025-12-09T16:47:38.117Z,Done,14.79,2.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-73989,276069,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-27T17:47:31.923Z,Closed,2025-12-09T16:47:44.543Z,Done,11.96,1.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-75371,283485,Team Webstore,OV,Story,2025-Q4,In Development,2025-12-02T20:24:35.445Z,Closed,2025-12-09T16:47:51.541Z,Done,6.85,0.98,yes,yes,,2026-06-10T00:04:52.036Z
OV-75215,282741,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-17T22:34:10.388Z,Closed,2025-12-09T17:29:34.195Z,Done,21.79,3.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-73990,276072,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-20T19:48:16.862Z,Closed,2025-12-10T15:46:20.959Z,Done,19.83,2.83,yes,yes,,2026-06-10T00:04:52.036Z
OV-74446,278409,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-21T15:43:17.579Z,Closed,2025-12-11T21:38:35.459Z,Done,20.25,2.89,yes,yes,,2026-06-10T00:04:52.036Z
OV-74445,278408,Team Webstore,OV,Bug,2025-Q4,In Development,2025-11-21T15:41:42.840Z,Closed,2025-12-12T14:24:08.578Z,Done,20.95,2.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-76484,298713,Team Webstore,OV,Task,2025-Q4,In Development,2025-12-10T20:09:30.122Z,Closed,2025-12-15T15:07:26.576Z,Done,4.79,0.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-75487,284521,Team Webstore,OV,Story,2025-Q4,In Development,2025-12-04T16:37:25.604Z,Closed,2025-12-16T16:28:18.592Z,Done,11.99,1.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-75168,282626,Team Webstore,OV,Task,2025-Q4,In Development,2025-11-21T18:34:29.254Z,Closed,2025-12-16T20:07:14.544Z,Done,25.06,3.58,yes,yes,,2026-06-10T00:04:52.036Z
OV-76586,299759,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-10T18:30:03.589Z,Closed,2025-12-19T16:08:15.408Z,Done,8.9,1.27,yes,yes,,2026-06-10T00:04:52.036Z
OV-76398,297220,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-08T20:33:51.145Z,Closed,2025-12-22T18:03:09.382Z,Done,13.9,1.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-76426,297323,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-16T17:00:49.916Z,Closed,2025-12-23T15:58:35.496Z,Done,6.96,0.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-76411,297234,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-09T17:06:30.453Z,Closed,2025-12-23T18:20:32.344Z,Done,14.05,2.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-76412,297235,Team Webstore,OV,Bug,2025-Q4,In Development,2025-12-09T17:00:28.945Z,Closed,2025-12-23T18:20:39.469Z,Done,14.06,2.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-77244,303672,Team Webstore,OV,Task,2025-Q4,In Development,2025-12-24T15:16:09.417Z,Closed,2025-12-29T17:17:19.432Z,Done,5.08,0.73,yes,yes,,2026-06-10T00:04:52.036Z
