issue_key,issue_id,team_name,project_key,issue_type,quarter_label,cycle_time_start_status,cycle_time_start_utc,cycle_time_end_status,cycle_time_end_utc,resolution_at_cycle_time_end,cycle_time_days,cycle_time_weeks,completed_in_done_category_flag,completed_with_allowed_resolution_flag,data_quality_note,last_refresh_utc
OV-65715,251264,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-14T16:06:24.687Z,Closed,2025-02-26T17:52:17.226Z,Done,12.07,1.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-65147,249650,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-27T16:20:56.474Z,Closed,2025-02-27T17:20:08.613Z,Done,0.04,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-65155,249664,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-27T20:19:10.089Z,Closed,2025-02-27T20:42:24.435Z,Done,0.02,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-66323,252673,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-03T14:28:17.225Z,Closed,2025-03-03T15:41:59.085Z,Done,0.05,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-66355,252715,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-03T15:42:24.404Z,Closed,2025-03-03T17:02:24.844Z,Done,0.06,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-66353,252713,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-28T19:01:40.175Z,Closed,2025-03-03T18:54:29.501Z,Done,3,0.43,yes,yes,,2026-06-10T00:04:52.036Z
OV-66248,252514,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-03T18:58:03.578Z,Closed,2025-03-03T22:37:23.160Z,Done,0.15,0.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-66242,252507,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-27T22:43:01.927Z,Closed,2025-03-04T22:37:24.056Z,Done,5,0.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-66357,252717,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-03T18:56:24.058Z,Closed,2025-03-05T15:09:39.002Z,Done,1.84,0.26,yes,yes,,2026-06-10T00:04:52.036Z
OV-63940,246574,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-19T16:15:33.571Z,Closed,2025-03-05T15:31:25.935Z,Done,13.97,2,yes,yes,,2026-06-10T00:04:52.036Z
OV-65170,249702,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-04T22:11:24.978Z,Closed,2025-03-05T16:10:17.434Z,Done,0.75,0.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-63943,246577,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-05T16:02:46.399Z,Closed,2025-03-05T18:13:16.910Z,Done,0.09,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-64708,248675,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-01-28T16:16:34.710Z,Closed,2025-03-05T20:23:50.946Z,Done,36.17,5.17,yes,yes,,2026-06-10T00:04:52.036Z
OV-64767,248804,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-05T20:27:13.350Z,Closed,2025-03-06T20:30:13.013Z,Done,1,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-66339,252694,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-07T18:01:39.978Z,Closed,2025-03-07T18:29:29.810Z,Done,0.02,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-66337,252692,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-04T16:18:52.721Z,Closed,2025-03-07T20:18:04.702Z,Done,3.17,0.45,yes,yes,,2026-06-10T00:04:52.036Z
OV-66247,252513,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-04T15:09:56.966Z,Closed,2025-03-10T15:05:56.441Z,Done,6,0.86,yes,yes,,2026-06-10T00:04:52.036Z
OV-66341,252696,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-07T20:46:53.138Z,Closed,2025-03-10T16:06:34.556Z,Done,2.81,0.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-66547,253201,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-07T17:58:54.621Z,Closed,2025-03-10T22:58:52.174Z,Done,3.21,0.46,yes,yes,,2026-06-10T00:04:52.036Z
OV-66331,252682,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-06T23:28:24.766Z,Closed,2025-03-11T14:52:14.136Z,Done,4.64,0.66,yes,yes,,2026-06-10T00:04:52.036Z
OV-66328,252679,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-28T16:38:37.506Z,Closed,2025-03-11T14:52:31.995Z,Done,10.93,1.56,yes,yes,,2026-06-10T00:04:52.036Z
OV-66394,252829,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-03T16:26:33.335Z,Closed,2025-03-11T14:52:39.776Z,Done,7.93,1.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-64567,248154,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-01-06T15:00:58.664Z,Closed,2025-03-11T21:54:52.214Z,Done,64.29,9.18,yes,yes,,2026-06-10T00:04:52.036Z
OV-63679,245847,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-05T01:07:55.477Z,Closed,2025-03-12T15:04:14.982Z,Done,35.58,5.08,yes,yes,,2026-06-10T00:04:52.036Z
OV-66245,252511,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-05T16:07:14.699Z,Closed,2025-03-12T16:34:27.380Z,Done,7.02,1,yes,yes,,2026-06-10T00:04:52.036Z
OV-66333,252684,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-28T16:35:17.739Z,Closed,2025-03-12T16:35:55.416Z,Done,12,1.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-66330,252681,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-11T15:15:45.449Z,Closed,2025-03-12T16:36:03.522Z,Done,1.06,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-66335,252687,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-12T15:08:09.767Z,Closed,2025-03-12T16:36:04.496Z,Done,0.06,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-66332,252683,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-11T15:15:47.380Z,Closed,2025-03-12T16:36:11.193Z,Done,1.06,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-66116,252232,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-03T15:42:29.589Z,Closed,2025-03-13T21:28:38.379Z,Done,10.24,1.46,yes,yes,,2026-06-10T00:04:52.036Z
OV-66344,252700,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-12T18:53:33.374Z,Closed,2025-03-13T21:35:33.710Z,Done,1.11,0.16,yes,yes,,2026-06-10T00:04:52.036Z
OV-66118,252234,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-13T21:30:49.198Z,Closed,2025-03-14T15:07:07.177Z,Done,0.73,0.1,yes,yes,,2026-06-10T00:04:52.036Z
OV-66779,253849,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-14T21:50:21.128Z,Closed,2025-03-17T15:06:25.031Z,Done,2.72,0.39,yes,yes,,2026-06-10T00:04:52.036Z
OV-66342,252698,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-04T16:21:33.068Z,Closed,2025-03-18T21:08:14.674Z,Done,14.2,2.03,yes,yes,,2026-06-10T00:04:52.036Z
OV-66349,252709,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-05T14:43:54.775Z,Closed,2025-03-18T22:24:17.664Z,Done,13.32,1.9,yes,yes,,2026-06-10T00:04:52.036Z
OV-66667,253562,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-19T19:34:26.354Z,Closed,2025-03-21T19:53:59.042Z,Done,2.01,0.29,yes,yes,,2026-06-10T00:04:52.036Z
OV-66347,252707,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-28T20:36:19.085Z,Closed,2025-03-21T21:05:41.818Z,Done,21.02,3,yes,yes,,2026-06-10T00:04:52.036Z
OV-65109,249551,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-27T16:14:40.511Z,Closed,2025-03-24T14:42:06.728Z,Done,24.94,3.56,yes,yes,,2026-06-10T00:04:52.036Z
OV-66672,253567,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-21T19:57:34.721Z,Closed,2025-03-24T16:51:09.543Z,Done,2.87,0.41,yes,yes,,2026-06-10T00:04:52.036Z
OV-66351,252711,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-21T21:39:47.069Z,Closed,2025-03-25T13:48:40.719Z,Done,3.67,0.52,yes,yes,,2026-06-10T00:04:52.036Z
OV-66082,252178,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-14T13:54:32.319Z,Closed,2025-03-25T13:56:08.971Z,Done,11,1.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-67049,254515,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-24T13:35:55.503Z,Closed,2025-03-25T15:18:59.682Z,Done,1.07,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-65111,249555,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-02-07T16:09:27.799Z,Closed,2025-03-26T15:02:13.541Z,Done,46.95,6.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-66660,253555,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-25T15:36:40.995Z,Closed,2025-03-26T15:11:20.084Z,Done,0.98,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-65148,249651,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-26T17:26:35.304Z,Closed,2025-03-26T17:26:45.958Z,Done,0,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-65156,249665,Team Connexpoint,OV,Sub-task,2025-Q1,In Development,2025-03-24T13:35:53.547Z,Closed,2025-03-27T15:05:46.177Z,Done,3.06,0.44,yes,yes,,2026-06-10T00:04:52.036Z
OV-66002,251968,Team Smartcare,OV,Bug,2025-Q1,In Development,2025-02-19T23:04:00.152Z,Closed,2025-02-24T16:57:01.562Z,Done,4.75,0.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-65420,250563,Team Smartcare,OV,Bug,2025-Q1,In Development,2025-02-24T15:14:55.520Z,Closed,2025-02-26T09:55:51.714Z,Done,1.78,0.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-65446,250638,Team Smartcare,OV,Bug,2025-Q1,In Development,2025-02-25T14:57:35.380Z,Closed,2025-02-26T09:56:02.934Z,Done,0.79,0.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-64280,247360,Team Smartcare,OV,Task,2025-Q1,In Development,2025-02-27T07:48:28.462Z,Closed,2025-03-03T13:40:06.340Z,Done,4.24,0.61,yes,yes,,2026-06-10T00:04:52.036Z
OV-64269,247349,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-03T13:55:47.617Z,Closed,2025-03-05T15:17:37.848Z,Done,2.06,0.29,yes,yes,,2026-06-10T00:04:52.036Z
OV-64274,247354,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-06T13:09:46.396Z,Closed,2025-03-10T13:18:20.623Z,Done,4.01,0.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-64281,247361,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-07T11:03:00.848Z,Closed,2025-03-12T09:30:30.804Z,Done,4.94,0.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-64963,249094,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-04T14:47:55.491Z,Closed,2025-03-12T09:39:49.286Z,Done,7.79,1.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-63257,244733,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-05T14:05:01.999Z,Closed,2025-03-12T13:06:23.274Z,Done,6.96,0.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-66041,252095,Team Smartcare,OV,Story,2025-Q1,In Development,2025-02-27T14:58:24.776Z,Closed,2025-03-12T13:22:28.884Z,Done,12.93,1.85,yes,yes,,2026-06-10T00:04:52.036Z
OV-66040,252094,Team Smartcare,OV,Story,2025-Q1,In Development,2025-02-24T08:05:58.084Z,Closed,2025-03-17T10:32:04.031Z,Done,21.1,3.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-65085,249453,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-17T08:58:30.213Z,Closed,2025-03-19T15:48:41.492Z,Done,2.28,0.33,yes,yes,,2026-06-10T00:04:52.036Z
OV-64272,247352,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-20T19:40:38.440Z,Closed,2025-03-21T13:16:59.337Z,Done,0.73,0.1,yes,yes,,2026-06-10T00:04:52.036Z
OV-66615,253437,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-17T13:31:36.355Z,Closed,2025-03-21T13:44:34.099Z,Done,4.01,0.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-66218,252499,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-24T13:56:04.034Z,Closed,2025-03-24T13:58:53.219Z,Done,0,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-61938,241055,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-25T14:09:43.898Z,Closed,2025-03-25T14:10:02.779Z,Done,0,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-66531,253159,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-25T12:10:04.175Z,Closed,2025-03-27T13:30:35.629Z,Done,2.06,0.29,yes,yes,,2026-06-10T00:04:52.036Z
OV-64331,247549,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-25T19:24:10.869Z,Closed,2025-03-28T14:14:13.983Z,Done,2.78,0.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-67107,254710,Team Smartcare,OV,Task,2025-Q1,In Development,2025-03-26T14:24:42.932Z,Closed,2025-03-31T09:46:04.846Z,Done,4.81,0.69,yes,yes,,2026-06-10T00:04:52.036Z
OV-64065,246973,Team Webstore,OV,Bug,2025-Q1,In Development,2024-12-12T19:54:58.761Z,Closed,2025-01-07T18:16:59.159Z,Done,25.93,3.7,yes,yes,,2026-06-10T00:04:52.036Z
OV-62869,243636,Team Webstore,OV,Story,2025-Q1,In Development,2024-12-24T19:46:40.959Z,Closed,2025-01-07T18:17:07.012Z,Done,13.94,1.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-63344,244939,Team Webstore,OV,Story,2025-Q1,In Development,2024-11-18T16:09:27.501Z,Closed,2025-01-08T16:19:13.420Z,Done,51.01,7.29,yes,yes,,2026-06-10T00:04:52.036Z
OV-62356,242018,Team Webstore,OV,Story,2025-Q1,In Development,2024-11-04T15:30:41.197Z,Closed,2025-01-09T17:55:53.361Z,Done,66.1,9.44,yes,yes,,2026-06-10T00:04:52.036Z
OV-62826,243486,Team Webstore,OV,Bug,2025-Q1,In Development,2024-10-30T20:08:32.709Z,Closed,2025-01-13T20:08:33.098Z,Done,75,10.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-64386,247738,Team Webstore,OV,Bug,2025-Q1,In Development,2024-12-23T20:12:23.170Z,Closed,2025-01-14T18:54:16.255Z,Done,21.95,3.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-64744,248766,Team Webstore,OV,Story,2025-Q1,In Development,2025-01-13T17:39:20.479Z,Closed,2025-01-14T19:29:14.111Z,Done,1.08,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-63879,246435,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-03T21:04:26.816Z,Closed,2025-01-23T14:54:34.254Z,Done,19.74,2.82,yes,yes,,2026-06-10T00:04:52.036Z
OV-64799,248867,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-15T22:34:44.753Z,Closed,2025-01-23T14:55:23.712Z,Done,7.68,1.1,yes,yes,,2026-06-10T00:04:52.036Z
OV-63825,246262,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-06T20:34:14.139Z,Closed,2025-01-23T15:13:44.208Z,Done,16.78,2.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-64952,249068,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-15T17:02:14.560Z,Closed,2025-01-23T21:32:05.070Z,Done,8.19,1.17,yes,yes,,2026-06-10T00:04:52.036Z
OV-63826,246263,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-09T15:17:11.406Z,Closed,2025-01-28T14:11:43.808Z,Done,18.95,2.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-60770,237042,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-17T18:27:58.562Z,Closed,2025-01-28T14:12:00.797Z,Done,10.82,1.55,yes,yes,,2026-06-10T00:04:52.036Z
OV-63390,245046,Team Webstore,OV,Story,2025-Q1,In Development,2025-01-16T21:35:29.867Z,Closed,2025-01-28T15:19:34.259Z,Done,11.74,1.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-63980,246660,Team Webstore,OV,Story,2025-Q1,In Development,2025-01-02T22:53:21.758Z,Closed,2025-01-29T14:27:26.429Z,Done,26.65,3.81,yes,yes,,2026-06-10T00:04:52.036Z
OV-65139,249641,Team Webstore,OV,Story,2025-Q1,In Development,2025-01-22T17:25:38.491Z,Closed,2025-01-31T15:21:30.581Z,Done,8.91,1.27,yes,yes,,2026-06-10T00:04:52.036Z
OV-65437,250619,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-31T15:52:57.528Z,Closed,2025-02-05T16:24:28.171Z,Done,5.02,0.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-65439,250627,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-30T21:52:00.734Z,Closed,2025-02-05T16:24:34.936Z,Done,5.77,0.82,yes,yes,,2026-06-10T00:04:52.036Z
OV-65318,250325,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-28T18:18:54.114Z,Closed,2025-02-05T16:24:44.203Z,Done,7.92,1.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-65424,250571,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-30T16:17:10.590Z,Closed,2025-02-06T15:32:30.540Z,Done,6.97,1,yes,yes,,2026-06-10T00:04:52.036Z
OV-65098,249516,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-22T15:49:24.955Z,Closed,2025-02-07T14:33:52.900Z,Done,15.95,2.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-65661,251160,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-06T19:51:11.637Z,Closed,2025-02-07T16:01:15.802Z,Done,0.84,0.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-3136,68055,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-24T16:08:00.880Z,Closed,2025-02-10T19:55:33.055Z,Done,17.16,2.45,yes,yes,,2026-06-10T00:04:52.036Z
OV-64973,249154,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-21T17:26:14.981Z,Closed,2025-02-10T19:55:39.789Z,Done,20.1,2.87,yes,yes,,2026-06-10T00:04:52.036Z
OV-64699,248658,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-30T15:43:19.506Z,Closed,2025-02-14T16:12:47.381Z,Done,15.02,2.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-65316,250321,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-31T20:29:33.275Z,Closed,2025-02-14T16:12:59.378Z,Done,13.82,1.97,yes,yes,,2026-06-10T00:04:52.036Z
OV-65253,249877,Team Webstore,OV,Bug,2025-Q1,In Development,2025-01-27T17:09:13.295Z,Closed,2025-02-17T17:45:38.242Z,Done,21.03,3,yes,yes,,2026-06-10T00:04:52.036Z
OV-63828,246265,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-10T15:46:08.822Z,Closed,2025-02-19T15:28:56.785Z,Done,8.99,1.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-64028,246757,Team Webstore,OV,Task,2025-Q1,In Development,2025-01-29T16:17:14.125Z,Closed,2025-02-20T19:18:51.598Z,Done,22.13,3.16,yes,yes,,2026-06-10T00:04:52.036Z
OV-66101,252200,Team Webstore,OV,Bug,2025-Q1,In Development,2025-02-21T16:27:16.342Z,Closed,2025-02-21T18:57:05.227Z,Done,0.1,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-60720,236892,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-03T14:35:25.195Z,Closed,2025-03-04T16:01:12.317Z,Done,1.06,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-65083,249430,Team Webstore,OV,Story,2025-Q1,In Development,2025-02-04T15:11:58.553Z,Closed,2025-03-04T18:23:09.277Z,Done,28.13,4.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-65887,251699,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-28T18:49:22.800Z,Closed,2025-03-04T18:23:16.795Z,Done,3.98,0.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-65230,249836,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-12T17:21:04.791Z,Closed,2025-03-04T22:06:24.427Z,Done,20.2,2.89,yes,yes,,2026-06-10T00:04:52.036Z
OV-65499,250709,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-03T21:16:12.218Z,Closed,2025-03-05T16:51:31.142Z,Done,29.82,4.26,yes,yes,,2026-06-10T00:04:52.036Z
OV-65862,251639,Team Webstore,OV,Story,2025-Q1,In Development,2025-02-25T21:57:04.036Z,Closed,2025-03-06T14:00:14.489Z,Done,8.67,1.24,yes,yes,,2026-06-10T00:04:52.036Z
OV-61720,240414,Team Webstore,OV,Bug,2025-Q1,In Development,2025-02-14T15:39:58.446Z,Closed,2025-03-06T17:06:50.776Z,Done,20.06,2.87,yes,yes,,2026-06-10T00:04:52.036Z
OV-64029,246759,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-04T19:25:15.490Z,Closed,2025-03-07T15:19:06.443Z,Done,30.83,4.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-65623,251065,Team Webstore,OV,Bug,2025-Q1,In Development,2025-02-06T15:50:09.561Z,Closed,2025-03-07T15:19:13.063Z,Done,28.98,4.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-65885,251698,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-26T20:46:17.911Z,Closed,2025-03-07T15:19:21.012Z,Done,8.77,1.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-63522,245455,Team Webstore,OV,Bug,2025-Q1,In Development,2025-02-21T21:56:24.602Z,Closed,2025-03-07T18:49:10.117Z,Done,13.87,1.98,yes,yes,,2026-06-10T00:04:52.036Z
OV-65883,251695,Team Webstore,OV,Task,2025-Q1,In Development,2025-02-26T19:54:35.347Z,Closed,2025-03-10T20:27:42.460Z,Done,12.02,1.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-65158,249675,Team Webstore,OV,Bug,2025-Q1,In Development,2025-02-13T15:26:24.791Z,Closed,2025-03-11T13:39:38.172Z,Done,25.93,3.7,yes,yes,,2026-06-10T00:04:52.036Z
OV-66114,252227,Team Webstore,OV,Bug,2025-Q1,In Development,2025-02-24T15:04:14.757Z,Closed,2025-03-12T14:01:03.377Z,Done,15.96,2.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-66591,253371,Team Webstore,OV,Bug,2025-Q1,In Development,2025-03-10T18:03:35.220Z,Closed,2025-03-14T18:11:51.169Z,Done,4.01,0.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-65891,251706,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-12T20:58:07.931Z,Closed,2025-03-19T13:50:41.249Z,Done,6.7,0.96,yes,yes,,2026-06-10T00:04:52.036Z
OV-65890,251705,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-12T20:59:36.072Z,Closed,2025-03-19T13:50:48.610Z,Done,6.7,0.96,yes,yes,,2026-06-10T00:04:52.036Z
OV-65889,251704,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-13T21:36:58.724Z,Closed,2025-03-19T13:50:56.965Z,Done,5.68,0.81,yes,yes,,2026-06-10T00:04:52.036Z
OV-65892,251703,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-05T16:04:53.519Z,Closed,2025-03-19T13:51:04.338Z,Done,13.91,1.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-65909,251726,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-11T18:34:57.729Z,Closed,2025-03-19T13:51:11.037Z,Done,7.8,1.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-65895,251708,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-07T18:57:42.988Z,Closed,2025-03-19T13:51:17.833Z,Done,11.79,1.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-65896,251710,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-06T22:18:46.497Z,Closed,2025-03-19T13:51:26.087Z,Done,12.65,1.81,yes,yes,,2026-06-10T00:04:52.036Z
OV-65901,251718,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-10T15:19:58.539Z,Closed,2025-03-19T13:51:38.007Z,Done,8.94,1.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-66760,253797,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-17T14:55:03.469Z,Closed,2025-03-20T14:53:25.591Z,Done,3,0.43,yes,yes,,2026-06-10T00:04:52.036Z
OV-65913,251737,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-06T22:28:42.257Z,Closed,2025-03-20T15:52:25.138Z,Done,13.72,1.96,yes,yes,,2026-06-10T00:04:52.036Z
OV-3140,66673,Team Webstore,OV,Bug,2025-Q1,In Development,2025-03-12T18:59:44.197Z,Closed,2025-03-24T12:51:46.230Z,Done,11.74,1.68,yes,yes,,2026-06-10T00:04:52.036Z
OV-65908,251725,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-11T20:33:34.008Z,Closed,2025-03-24T12:51:58.076Z,Done,12.68,1.81,yes,yes,,2026-06-10T00:04:52.036Z
OV-65911,251728,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-11T18:05:44.769Z,Closed,2025-03-24T12:52:05.330Z,Done,12.78,1.83,yes,yes,,2026-06-10T00:04:52.036Z
OV-65893,251707,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-06T15:15:22.719Z,Closed,2025-03-24T12:52:11.478Z,Done,17.9,2.56,yes,yes,,2026-06-10T00:04:52.036Z
OV-65905,251721,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-14T19:26:41.650Z,Closed,2025-03-24T14:46:55.444Z,Done,9.81,1.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-66962,254327,Team Webstore,OV,Bug,2025-Q1,In Development,2025-03-20T21:31:00.257Z,Closed,2025-03-24T15:04:38.343Z,Done,3.73,0.53,yes,yes,,2026-06-10T00:04:52.036Z
OV-66476,253049,Team Webstore,OV,Bug,2025-Q1,In Development,2025-03-17T18:09:07.492Z,Closed,2025-03-25T15:33:25.925Z,Done,7.89,1.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-65894,251709,Team Webstore,OV,Task,2025-Q1,In Development,2025-03-10T14:57:39.054Z,Closed,2025-03-25T15:33:32.970Z,Done,15.02,2.15,yes,yes,,2026-06-10T00:04:52.036Z
