issue_key,issue_id,team_name,project_key,issue_type,quarter_label,cycle_time_start_status,cycle_time_start_utc,cycle_time_end_status,cycle_time_end_utc,resolution_at_cycle_time_end,cycle_time_days,cycle_time_weeks,completed_in_done_category_flag,completed_with_allowed_resolution_flag,data_quality_note,last_refresh_utc
OV-73049,273664,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-10T15:48:42.242Z,Closed,2025-09-10T16:36:26.820Z,Done,0.03,0,yes,yes,,2026-04-28T00:04:11.491Z
OV-73050,273666,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-10T15:48:43.785Z,Closed,2025-09-10T16:36:32.956Z,Done,0.03,0,yes,yes,,2026-04-28T00:04:11.491Z
OV-73068,273702,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-08T15:18:35.958Z,Closed,2025-09-10T16:37:24.084Z,Done,2.05,0.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-73069,273704,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-08T15:18:37.736Z,Closed,2025-09-10T16:37:30.413Z,Done,2.05,0.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-72614,272223,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-10T15:34:40.320Z,Closed,2025-09-10T17:25:41.889Z,Done,0.08,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-69344,261046,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-07-18T20:49:52.083Z,Closed,2025-09-11T20:00:43.494Z,Done,54.97,7.85,yes,yes,,2026-04-28T00:04:11.491Z
OV-73889,275818,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-11T15:41:10.841Z,Closed,2025-09-11T20:04:58.710Z,Done,0.18,0.03,yes,yes,,2026-04-28T00:04:11.491Z
OV-72706,272562,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-11T15:35:46.630Z,Closed,2025-09-12T15:35:21.625Z,Done,1,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-69404,261267,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-05-29T15:43:01.386Z,Closed,2025-09-12T18:32:49.726Z,Done,106.12,15.16,yes,yes,,2026-04-28T00:04:11.491Z
OV-72179,270999,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-08-29T16:22:28.334Z,Closed,2025-09-15T18:03:47.465Z,Done,17.07,2.44,yes,yes,,2026-04-28T00:04:11.491Z
OV-72182,271008,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-15T15:34:49.234Z,Closed,2025-09-15T18:07:19.413Z,Done,0.11,0.02,yes,yes,,2026-04-28T00:04:11.491Z
OV-72183,271011,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-15T15:34:50.680Z,Closed,2025-09-16T15:40:38.962Z,Done,1,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-73890,275820,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-11T15:41:14.989Z,Closed,2025-09-16T15:44:29.600Z,Done,5,0.71,yes,yes,,2026-04-28T00:04:11.491Z
OV-73497,274874,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-11T16:49:29.734Z,Closed,2025-09-18T12:48:12.996Z,Done,6.83,0.98,yes,yes,,2026-04-28T00:04:11.491Z
OV-73499,274877,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-18T15:42:33.413Z,Closed,2025-09-19T14:28:52.909Z,Done,0.95,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-73500,274879,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-18T15:42:34.708Z,Closed,2025-09-19T14:35:25.259Z,Done,0.95,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-73501,274881,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-10T15:55:16.397Z,Closed,2025-09-19T14:40:17.191Z,Done,8.95,1.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-73665,275353,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-18T13:39:03.574Z,Closed,2025-09-19T16:28:59.990Z,Done,1.12,0.16,yes,yes,,2026-04-28T00:04:11.491Z
OV-72709,272565,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-18T15:47:36.452Z,Closed,2025-09-19T16:43:09.018Z,Done,1.04,0.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-73058,273682,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-03T15:45:13.142Z,Closed,2025-09-22T13:40:23.384Z,Done,18.91,2.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-73060,273686,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-12T15:06:15.344Z,Closed,2025-09-22T13:40:37.049Z,Done,9.94,1.42,yes,yes,,2026-04-28T00:04:11.491Z
OV-73063,273692,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-10T15:51:18.753Z,Closed,2025-09-22T14:08:07.434Z,Done,11.93,1.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-73062,273690,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-22T14:09:46.536Z,Closed,2025-09-22T21:16:18.964Z,Done,0.3,0.04,yes,yes,,2026-04-28T00:04:11.491Z
OV-73667,275357,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-19T16:37:43.859Z,Closed,2025-09-23T15:36:17.963Z,Done,3.96,0.57,yes,yes,,2026-04-28T00:04:11.491Z
OV-73715,275457,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-22T17:40:02.155Z,Closed,2025-09-24T14:54:39.660Z,Done,1.89,0.27,yes,yes,,2026-04-28T00:04:11.491Z
OV-74011,276355,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-15T15:36:05.955Z,Closed,2025-09-24T15:33:47.586Z,Done,9,1.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-69318,260961,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-07-22T14:24:16.072Z,Closed,2025-09-24T15:37:31.420Z,Done,64.05,9.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-73713,275453,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-15T15:43:14.924Z,Closed,2025-09-24T16:33:38.864Z,Done,9.03,1.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-73704,275432,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-24T13:36:28.597Z,Closed,2025-09-25T13:14:15.488Z,Done,0.98,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-73702,275428,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-25T13:23:24.438Z,Closed,2025-09-25T17:40:27.551Z,Done,0.18,0.03,yes,yes,,2026-04-28T00:04:11.491Z
OV-73706,275436,Team Connexpoint,OV,Sub-task,2025-Q3,In Development,2025-09-25T17:43:36.442Z,Closed,2025-09-30T15:36:56.628Z,Done,4.91,0.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-69623,261986,Team Webstore,OV,Story,2025-Q3,In Development,2025-05-30T15:24:42.736Z,Closed,2025-07-02T16:40:24.427Z,Done,33.05,4.72,yes,yes,,2026-04-28T00:04:11.491Z
OV-69783,262649,Team Webstore,OV,Bug,2025-Q3,In Development,2025-06-13T19:36:03.669Z,Closed,2025-07-02T16:40:32.658Z,Done,18.88,2.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-69821,262774,Team Webstore,OV,Bug,2025-Q3,In Development,2025-06-10T15:00:38.995Z,Closed,2025-07-02T16:40:41.537Z,Done,22.07,3.15,yes,yes,,2026-04-28T00:04:11.491Z
OV-68865,259275,Team Webstore,OV,Story,2025-Q3,In Development,2025-05-14T19:55:05.488Z,Closed,2025-07-02T19:49:31.318Z,Done,49,7,yes,yes,,2026-04-28T00:04:11.491Z
OV-69819,262769,Team Webstore,OV,Story,2025-Q3,In Development,2025-06-11T18:14:04.490Z,Closed,2025-07-09T12:37:11.005Z,Done,27.77,3.97,yes,yes,,2026-04-28T00:04:11.491Z
OV-70430,264643,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-09T16:20:33.347Z,Closed,2025-07-11T14:56:57.463Z,Done,1.94,0.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-68694,258619,Team Webstore,OV,Task,2025-Q3,In Development,2025-06-13T15:05:47.396Z,Closed,2025-07-11T14:57:04.205Z,Done,27.99,4,yes,yes,,2026-04-28T00:04:11.491Z
OV-70943,267320,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-08T15:14:00.812Z,Closed,2025-07-13T19:56:55.783Z,Done,5.2,0.74,yes,yes,,2026-04-28T00:04:11.491Z
OV-70869,266221,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-08T18:23:11.467Z,Closed,2025-07-15T15:28:34.539Z,Done,6.88,0.98,yes,yes,,2026-04-28T00:04:11.491Z
OV-71081,267845,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-11T15:00:47.404Z,Closed,2025-07-15T16:45:11.108Z,Done,4.07,0.58,yes,yes,,2026-04-28T00:04:11.491Z
OV-70649,265488,Team Webstore,OV,Story,2025-Q3,In Development,2025-06-27T18:28:05.840Z,Closed,2025-07-15T16:45:17.892Z,Done,17.93,2.56,yes,yes,,2026-04-28T00:04:11.491Z
OV-69291,260847,Team Webstore,OV,Task,2025-Q3,In Development,2025-05-29T15:56:39.558Z,Closed,2025-07-15T17:51:26.621Z,Done,47.08,6.73,yes,yes,,2026-04-28T00:04:11.491Z
OV-69889,262970,Team Webstore,OV,Story,2025-Q3,In Development,2025-06-09T13:59:38.827Z,Closed,2025-07-15T17:52:36.099Z,Done,36.16,5.17,yes,yes,,2026-04-28T00:04:11.491Z
OV-69758,262527,Team Webstore,OV,Story,2025-Q3,In Development,2025-06-03T18:37:31.371Z,Closed,2025-07-16T15:20:18.896Z,Done,42.86,6.12,yes,yes,,2026-04-28T00:04:11.491Z
OV-71013,267587,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-03T14:38:49.187Z,Closed,2025-07-16T15:20:36.436Z,Done,13.03,1.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-71508,269020,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-16T13:56:06.104Z,Closed,2025-07-16T15:22:12.900Z,Done,0.06,0.01,yes,yes,,2026-04-28T00:04:11.491Z
OV-71464,268926,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-15T16:46:34.923Z,Closed,2025-07-18T17:34:25.170Z,Done,3.03,0.43,yes,yes,,2026-04-28T00:04:11.491Z
OV-71754,269655,Team Webstore,OV,Story,2025-Q3,In Development,2025-07-18T17:35:23.719Z,Closed,2025-07-18T17:35:30.895Z,Done,0,0,yes,yes,,2026-04-28T00:04:11.491Z
OV-71462,268913,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-15T16:45:58.716Z,Closed,2025-07-21T14:18:32.549Z,Done,5.9,0.84,yes,yes,,2026-04-28T00:04:11.491Z
OV-71461,268908,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-15T16:45:34.583Z,Closed,2025-07-21T14:18:39.946Z,Done,5.9,0.84,yes,yes,,2026-04-28T00:04:11.491Z
OV-69608,261940,Team Webstore,OV,Task,2025-Q3,In Development,2025-06-18T16:07:10.970Z,Closed,2025-07-23T14:18:03.694Z,Done,34.92,4.99,yes,yes,,2026-04-28T00:04:11.491Z
OV-71560,269128,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-17T14:58:26.836Z,Closed,2025-07-23T15:12:20.269Z,Done,6.01,0.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-70870,266222,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-17T20:56:06.892Z,Closed,2025-07-23T15:13:30.871Z,Done,5.76,0.82,yes,yes,,2026-04-28T00:04:11.491Z
OV-69009,259803,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-03T15:14:45.266Z,Closed,2025-07-30T15:05:21.667Z,Done,26.99,3.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-72223,271137,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-04T14:53:32.450Z,Closed,2025-08-05T14:35:16.941Z,Done,0.99,0.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-72165,270959,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-30T15:22:35.690Z,Closed,2025-08-05T19:28:59.160Z,Done,6.17,0.88,yes,yes,,2026-04-28T00:04:11.491Z
OV-69418,261326,Team Webstore,OV,Story,2025-Q3,In Development,2025-06-11T18:29:44.419Z,Closed,2025-08-05T19:30:27.202Z,Done,55.04,7.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-70871,266223,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-16T20:00:39.589Z,Closed,2025-08-11T14:34:30.101Z,Done,25.77,3.68,yes,yes,,2026-04-28T00:04:11.491Z
OV-70872,266224,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-09T15:10:27.581Z,Closed,2025-08-11T14:34:43.588Z,Done,32.98,4.71,yes,yes,,2026-04-28T00:04:11.491Z
OV-68916,259435,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-05T18:46:38.882Z,Closed,2025-08-11T14:42:18.088Z,Done,5.83,0.83,yes,yes,,2026-04-28T00:04:11.491Z
OV-70432,264649,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-14T15:17:33.067Z,Closed,2025-08-11T14:43:05.128Z,Done,27.98,4,yes,yes,,2026-04-28T00:04:11.491Z
OV-71467,268934,Team Webstore,OV,Bug,2025-Q3,In Development,2025-07-19T03:04:44.225Z,Closed,2025-08-11T14:43:35.187Z,Done,23.49,3.36,yes,yes,,2026-04-28T00:04:11.491Z
OV-72369,271568,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-06T15:24:44.633Z,Closed,2025-08-12T15:43:16.362Z,Done,6.01,0.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-70963,267434,Team Webstore,OV,Story,2025-Q3,In Development,2025-07-21T15:31:31.143Z,Closed,2025-08-12T19:33:50.701Z,Done,22.17,3.17,yes,yes,,2026-04-28T00:04:11.491Z
OV-70816,266042,Team Webstore,OV,Story,2025-Q3,In Development,2025-07-11T14:59:19.344Z,Closed,2025-08-12T19:34:10.743Z,Done,32.19,4.6,yes,yes,,2026-04-28T00:04:11.491Z
OV-70782,265892,Team Webstore,OV,Story,2025-Q3,In Development,2025-07-31T14:06:23.835Z,Closed,2025-08-13T14:59:37.778Z,Done,13.04,1.86,yes,yes,,2026-04-28T00:04:11.491Z
OV-72189,271035,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-11T14:38:41.771Z,Closed,2025-08-13T20:02:19.254Z,Done,2.22,0.32,yes,yes,,2026-04-28T00:04:11.491Z
OV-70874,266227,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-07T21:30:46.610Z,Closed,2025-08-13T20:21:23.930Z,Done,5.95,0.85,yes,yes,,2026-04-28T00:04:11.491Z
OV-70884,266250,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-07T22:03:47.552Z,Closed,2025-08-14T14:47:02.226Z,Done,6.7,0.96,yes,yes,,2026-04-28T00:04:11.491Z
OV-71505,269016,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-06T20:09:21.427Z,Closed,2025-08-19T15:23:13.512Z,Done,12.8,1.83,yes,yes,,2026-04-28T00:04:11.491Z
OV-68579,258244,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-07T18:42:19.353Z,Closed,2025-08-19T16:19:09.810Z,Done,11.9,1.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-71936,270263,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-14T20:04:17.987Z,Closed,2025-08-27T14:06:57.938Z,Done,12.75,1.82,yes,yes,,2026-04-28T00:04:11.491Z
OV-71939,270266,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-15T18:20:55.999Z,Closed,2025-08-27T14:07:14.896Z,Done,11.82,1.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-68919,259440,Team Webstore,OV,Story,2025-Q3,In Development,2025-07-28T15:12:07.608Z,Closed,2025-08-27T14:07:26.196Z,Done,29.96,4.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-72072,270654,Team Webstore,OV,Task,2025-Q3,In Development,2025-07-28T15:06:52.545Z,Closed,2025-08-27T14:07:34.259Z,Done,29.96,4.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-72494,271926,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-14T16:45:19.843Z,Closed,2025-08-27T14:07:42.003Z,Done,12.89,1.84,yes,yes,,2026-04-28T00:04:11.491Z
OV-71790,269850,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-25T19:37:42.416Z,Closed,2025-08-27T14:08:19.051Z,Done,1.77,0.25,yes,yes,,2026-04-28T00:04:11.491Z
OV-71860,270014,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-15T19:01:04.838Z,Closed,2025-09-02T13:42:56.176Z,Done,17.78,2.54,yes,yes,,2026-04-28T00:04:11.491Z
OV-70633,265402,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-25T15:11:25.889Z,Closed,2025-09-02T13:43:31.407Z,Done,7.94,1.13,yes,yes,,2026-04-28T00:04:11.491Z
OV-69289,260833,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-04T15:43:29.942Z,Closed,2025-09-03T15:21:42.704Z,Done,29.98,4.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-72899,273182,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-21T16:44:36.181Z,Closed,2025-09-03T15:21:48.769Z,Done,12.94,1.85,yes,yes,,2026-04-28T00:04:11.491Z
OV-72904,273200,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-21T19:49:11.756Z,Closed,2025-09-03T15:22:04.663Z,Done,12.81,1.83,yes,yes,,2026-04-28T00:04:11.491Z
OV-73172,273913,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-29T16:03:01.148Z,Closed,2025-09-04T19:03:13.862Z,Done,6.13,0.88,yes,yes,,2026-04-28T00:04:11.491Z
OV-73073,273730,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-28T21:03:48.794Z,Closed,2025-09-08T13:45:08.450Z,Done,10.7,1.53,yes,yes,,2026-04-28T00:04:11.491Z
OV-71691,269460,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-26T19:53:43.198Z,Closed,2025-09-08T13:45:14.751Z,Done,12.74,1.82,yes,yes,,2026-04-28T00:04:11.491Z
OV-72751,272767,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-20T15:19:56.806Z,Closed,2025-09-08T13:45:22.315Z,Done,18.93,2.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-73158,273869,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-28T20:07:44.183Z,Closed,2025-09-08T13:45:28.617Z,Done,10.73,1.53,yes,yes,,2026-04-28T00:04:11.491Z
OV-73160,273882,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-02T15:58:17.589Z,Closed,2025-09-08T21:03:12.581Z,Done,6.21,0.89,yes,yes,,2026-04-28T00:04:11.491Z
OV-73174,273917,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-02T16:55:09.825Z,Closed,2025-09-08T21:04:00.174Z,Done,6.17,0.88,yes,yes,,2026-04-28T00:04:11.491Z
OV-73132,273790,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-04T15:04:20.496Z,Closed,2025-09-08T21:04:34.124Z,Done,4.25,0.61,yes,yes,,2026-04-28T00:04:11.491Z
OV-73133,273791,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-04T16:52:04.264Z,Closed,2025-09-09T13:50:22.614Z,Done,4.87,0.7,yes,yes,,2026-04-28T00:04:11.491Z
OV-73104,273762,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-04T17:08:44.052Z,Closed,2025-09-09T13:50:29.758Z,Done,4.86,0.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-73090,273748,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-04T17:51:01.012Z,Closed,2025-09-09T13:50:36.940Z,Done,4.83,0.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-73359,274532,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-04T15:36:42.672Z,Closed,2025-09-09T14:59:21.910Z,Done,4.97,0.71,yes,yes,,2026-04-28T00:04:11.491Z
OV-72721,272583,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-15T20:43:18.380Z,Closed,2025-09-10T14:57:37.254Z,Done,25.76,3.68,yes,yes,,2026-04-28T00:04:11.491Z
OV-73121,273779,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-04T16:44:58.986Z,Closed,2025-09-10T14:57:53.824Z,Done,5.93,0.85,yes,yes,,2026-04-28T00:04:11.491Z
OV-73081,273739,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-08T16:04:18.933Z,Closed,2025-09-10T15:09:21.495Z,Done,1.96,0.28,yes,yes,,2026-04-28T00:04:11.491Z
OV-70885,266251,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-27T17:13:31.944Z,Closed,2025-09-10T15:27:31.743Z,Done,13.93,1.99,yes,yes,,2026-04-28T00:04:11.491Z
OV-71689,269458,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-08T15:37:46.597Z,Closed,2025-09-19T14:50:36.051Z,Done,10.97,1.57,yes,yes,,2026-04-28T00:04:11.491Z
OV-73804,275603,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-15T13:38:24.550Z,Closed,2025-09-19T14:51:12.386Z,Done,4.05,0.58,yes,yes,,2026-04-28T00:04:11.491Z
OV-73826,275657,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-12T15:15:22.590Z,Closed,2025-09-19T14:51:55.767Z,Done,6.98,1,yes,yes,,2026-04-28T00:04:11.491Z
OV-73970,276018,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-12T20:00:58.311Z,Closed,2025-09-19T14:52:35.484Z,Done,6.79,0.97,yes,yes,,2026-04-28T00:04:11.491Z
OV-73798,275590,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-10T22:24:46.652Z,Closed,2025-09-23T21:09:11.587Z,Done,12.95,1.85,yes,yes,,2026-04-28T00:04:11.491Z
OV-73831,275666,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-18T21:35:55.419Z,Closed,2025-09-24T13:40:23.728Z,Done,5.67,0.81,yes,yes,,2026-04-28T00:04:11.491Z
OV-73830,275664,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-18T19:57:29.510Z,Closed,2025-09-24T13:40:34.085Z,Done,5.74,0.82,yes,yes,,2026-04-28T00:04:11.491Z
OV-73749,275518,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-10T16:40:27.530Z,Closed,2025-09-24T15:22:42.124Z,Done,13.95,1.99,yes,yes,,2026-04-28T00:04:11.491Z
OV-71669,269428,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-22T16:23:49.967Z,Closed,2025-09-24T17:38:40.521Z,Done,2.05,0.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-71694,269463,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-22T16:23:53.203Z,Closed,2025-09-24T17:38:47.410Z,Done,2.05,0.29,yes,yes,,2026-04-28T00:04:11.491Z
OV-71687,269456,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-09T19:32:37.669Z,Closed,2025-09-24T18:12:55.979Z,Done,14.94,2.13,yes,yes,,2026-04-28T00:04:11.491Z
OV-69726,262429,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-28T15:21:57.798Z,Closed,2025-09-25T14:49:48.239Z,Done,27.98,4,yes,yes,,2026-04-28T00:04:11.491Z
OV-73736,275503,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-10T14:52:01.198Z,Closed,2025-09-25T14:49:58.049Z,Done,15,2.14,yes,yes,,2026-04-28T00:04:11.491Z
OV-71681,269450,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-24T17:44:25.917Z,Closed,2025-09-26T19:38:31.846Z,Done,2.08,0.3,yes,yes,,2026-04-28T00:04:11.491Z
OV-71671,269430,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-01T15:48:54.820Z,Closed,2025-09-29T14:30:22.714Z,Done,58.95,8.42,yes,yes,,2026-04-28T00:04:11.491Z
OV-73806,275610,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-17T18:50:40.549Z,Closed,2025-09-29T14:30:56.264Z,Done,11.82,1.69,yes,yes,,2026-04-28T00:04:11.491Z
OV-73996,276087,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-23T18:02:16.389Z,Closed,2025-09-29T14:35:15.577Z,Done,5.86,0.84,yes,yes,,2026-04-28T00:04:11.491Z
OV-74243,277322,Team Webstore,OV,Bug,2025-Q3,In Development,2025-09-19T16:42:57.862Z,Closed,2025-09-29T14:35:53.584Z,Done,9.91,1.42,yes,yes,,2026-04-28T00:04:11.491Z
OV-70450,264760,Team Webstore,OV,Task,2025-Q3,In Development,2025-08-22T14:17:46.919Z,Closed,2025-09-30T16:27:24.366Z,Done,39.09,5.58,yes,yes,,2026-04-28T00:04:11.491Z
OV-71934,270258,Team Webstore,OV,Bug,2025-Q3,In Development,2025-08-07T14:39:05.391Z,Closed,2025-09-30T17:00:06.574Z,Done,54.1,7.73,yes,yes,,2026-04-28T00:04:11.491Z
OV-72299,271396,Team Webstore,OV,Story,2025-Q3,In Development,2025-08-27T17:50:21.603Z,Closed,2025-09-30T17:01:51.776Z,Done,33.97,4.85,yes,yes,,2026-04-28T00:04:11.491Z
OV-73750,275519,Team Webstore,OV,Task,2025-Q3,In Development,2025-09-22T16:36:38.744Z,Closed,2025-09-30T17:01:59.053Z,Done,8.02,1.15,yes,yes,,2026-04-28T00:04:11.491Z
