issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-68849,259212,[BE] Online enrollment notification completion email is not sent to recipients in specific use case,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Secure Code Review,In Secure Code Review,3,3,no,yes,no,no
OV-69184,260427,[BE] Unable to Delete Kiosk device in Onboarding portal,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Secure Code Review,In Secure Code Review,3,3,no,yes,no,no
OV-78424,307134,[Spike] Multiple Early Drop-Off Fees Assigned In One Day - St. Vincent de Paul School,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Secure Code Review,In Secure Code Review,3,3,no,yes,no,no
OV-79227,312458,Cloud Service Migration SDD documentation,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Secure Code Review,In Secure Code Review,5,5,no,yes,no,no
OV-80012,321236,[BE] The Drop Off is set as Other when bulk action with class is selected,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready for Sprint,In Secure Code Review,5,5,no,yes,no,no
OV-80310,324440,[BE]Reason not displayed on the failed CC autopay payment,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Development,Closed,5,5,no,yes,no,no
OV-80311,324443,Silo Center - 2026: CampWhataKid | Email Messaging Sent/Delivered Issue,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Test,Closed,5,5,no,yes,no,no
OV-80429,326501,[BE] Assign Default Class bulk action is not updating the child class,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready for Sprint,In Secure Code Review,3,3,no,yes,no,no
OV-80430,326534,[BE] Bulk Children Check In getting stuck in loading state,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready for Sprint,In Secure Code Review,3,3,no,yes,no,no
OV-80431,326567,[BE] Move classes bulk action is signin in children instead of throwing an error,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready For Refinement,In Secure Code Review,3,3,no,yes,no,no
OV-80932,330657,[Parent Flutter] [Notifications] Push notifications,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Test,Closed,8,8,no,yes,no,no
OV-80933,330658,[Parent Flutter] [Notifications] Unread notifications badge,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Test,Closed,5,5,no,yes,no,no
OV-80934,330659,[Parent Flutter] [Notifications] Notifications inbox screen,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Test,Closed,5,5,no,yes,no,no
OV-80935,330660,[Parent Flutter] [Notifications] Notification preferences screen,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Test,Closed,5,5,no,yes,no,no
OV-83552,341464,[Parent Flutter] [Sign-in/out] Check in/out for children using QR scan / QR code generation,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Development,In Secure Code Review,8,8,no,yes,no,no
OV-83553,341465,[Parent Flutter] [Sign-in/out] Select children to check in/out + check in (health) questionnaires,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Development,5,8,no,yes,yes,no
OV-83554,341466,[Parent Flutter] [Sign-in/out] Signature screen,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Development,3,3,no,yes,yes,no
OV-83557,341470,[Parent Flutter] [Force Update & Maintenance Mode Mechanisms] Force Update Mechanism,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready for Sprint,In Development,8,8,no,yes,yes,no
OV-83558,341471,[Parent Flutter] [Force Update & Maintenance Mode Mechanisms] Maintenance Mode Mechanism,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Development,Ready To Test,3,3,no,yes,no,no
OV-83618,342517,[Mend][Backend] Parent - DayCare-Parent-API,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Development,SLT Review,3,3,no,yes,no,no
OV-83619,342518,[Mend][Web] Center - SmartTuition.DayCare-Web-Center (Old),Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,SLT Review,3,3,no,yes,yes,no
OV-84771,352914,[BE] Fix LoadObjectByIdAsync() for CosmosDb that causes multiple failing executions for Notif. Functions,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Test,Closed,5,5,no,yes,no,no
OV-84772,352917,[Spike][Backend] Verified accounts showing as unverified in web portal,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready For Refinement,In Development,3,3,no,yes,yes,no
OV-84773,352950,Loving & Learning Educational Center West Ashley - Failed Parent Payments ,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Discovery,Blocked,3,3,no,no,no,no
OV-84923,354089,[Flutter Parent App] Drop off questions order starts with 0 instead of 1,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Secure Code Review,Closed,1,1,no,yes,no,no
OV-84984,354555,[Flutter Parent App] Missing placeholders for the number and text fields in the drop off form,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Secure Code Review,Closed,2,2,no,yes,no,no
OV-84985,354556,[Flutter Parent App]Child name instead of drop off form name displayed in the form header,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready For Refinement,Closed,2,2,no,yes,yes,no
OV-84986,354589,[Flutter Parent App]Missing child selection step when only one child has drop off form available,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready For Refinement,In Test,2,2,no,yes,yes,no
OV-84990,354663,[Parent Android] Fix media items permission related to Store rejection,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Test,Closed,5,5,no,yes,no,no
OV-85021,354890,[Parent Flutter][Drop-Off] Read-only date subtitle is displayed outside the navigation header,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,1,1,no,yes,yes,no
OV-85022,354891,"[Parent Flutter][Drop-Off] ""Class"" prefix is missing from the class name in Drop Off Screen",Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,1,1,no,yes,yes,no
OV-85061,355040,[Flutter Parent App][Drop-Off] Time answer changes when viewing submitted form in Read-only mode,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,2,2,no,yes,yes,no
OV-85106,355395,[Spike] Research process for adding configurations to the KinderConnect system,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Development,In Verification,3,3,no,yes,no,no
OV-85132,355607,[Center web-BE] The Enrollment status dropdown is not disabled while the Bulk Action is in progress,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Awaiting Build,Closed,3,3,no,yes,no,no
OV-85262,357257,[UI Automation]Fix the failing children Notes tests,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,1,1,no,yes,yes,no
OV-85263,357258,[UI Automation Testing][Discounts] Add/Edit/Delete Discounts in My center>Billing Settings,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Development,3,3,no,yes,yes,no
OV-85297,357713,[BE] 500 error thrown if the first added recipients group has 0 members,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Secure Code Review,3,3,no,yes,yes,no
OV-85299,357747,[Center Web] The Billing Schedule right side bar stuck in loading state after updating the checkbox status,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,2,2,no,yes,yes,no
OV-85300,357780,[Center Web] Right side bar filtering not working properly for Billing Settings tabs,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,2,2,no,yes,yes,no
OV-85330,358072,Spike - P2Me sync issue,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,5,3,yes,yes,yes,no
OV-85337,358208,[BE] Unable to add employee time offs. Permission falls under the Center Financial Data settings,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Secure Code Review,3,2,no,yes,yes,no
OV-85415,358618,P2Me sync - Implement token refresh and circuit breaker,Task,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Secure Code Review,3,5,no,yes,yes,no
OV-85423,358811,[Flutter Parent App] The notification prefereneces success message is displayed only after next action,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Secure Code Review,1,2,no,yes,yes,no
OV-85548,359684,[BE]Unable to view Classes with view only permissions,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,Closed,5,1,no,yes,yes,no
OV-85556,359758,Solution Design Document (SDD) for 2 WayChat V2(no 3rd party),Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,New,In Development,5,5,no,yes,yes,no
OV-77159,303104,Service Fee Configuration in Global Settings (Admin / Operations),Story,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,Reopened,Reopened,10,10,no,no,yes,no
OV-77177,303155,Update Reports to Support Service Fee Model and Remove Software Fee References,Story,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready To Test,Ready To Test,11,11,no,yes,yes,no
OV-80178,322911,NEW SERVICE FEES - Update Inventory Items excel export for new service fee,Story,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,Reopened,Reopened,6,6,no,no,yes,no
OV-80828,329632,Auto-archive a form assignment when the end date hits,Story,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready To Test,Closed,21,21,yes,yes,no,no
OV-83580,341675,Fee Description in CXP Bank Settlement Report,Task,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,In Secure Code Review,Closed,8,8,yes,yes,no,no
OV-84322,348778,Add authentication element to integration,Story,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready for Sprint,In Secure Code Review,13,13,no,yes,no,no
OV-84723,352604,Form Assignment Update,Story,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,In Secure Code Review,Closed,13,13,yes,yes,no,no
OV-84886,353631,Detailed Logging for Skyward SMS SSO Failures,Task,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,In Verification,Closed,3,3,no,yes,no,no
OV-85264,357259,Regression Webstore 2026.07,Task,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready To Test,Closed,5,5,no,yes,no,no
OV-85279,357576,Get all unit tests running in the pipeline,Task,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Verification,5,5,no,yes,no,no
OV-85289,357599,Regression Webstore 2026.07.01,Task,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Test,5,5,no,yes,no,no
OV-85326,358068,Determine and Record Unit Test coverage,Task,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Verification,2,2,no,yes,yes,no
OV-85329,358071,Record Metrics on Deployment times,Task,OV,Team Webstore,WS26Q3S1 - Mario Kart,11350,2026-07-08T21:04:02.977Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,3,3,yes,yes,yes,no
