issue_key,issue_id,team_name,project_key,issue_type,quarter_label,cycle_time_start_status,cycle_time_start_utc,cycle_time_end_status,cycle_time_end_utc,resolution_at_cycle_time_end,cycle_time_days,cycle_time_weeks,completed_in_done_category_flag,completed_with_allowed_resolution_flag,data_quality_note,last_refresh_utc
OV-79649,317838,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-20T15:32:19.408Z,Closed,2026-03-20T16:09:26.059Z,Done,0.03,0,yes,yes,,2026-04-27T15:59:56.487Z
OV-79727,318316,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-20T15:33:56.077Z,Closed,2026-03-20T16:24:13.940Z,Done,0.03,0,yes,yes,,2026-04-27T15:59:56.487Z
OV-80317,324456,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-20T14:28:38.316Z,Closed,2026-03-20T16:24:31.769Z,Done,0.08,0.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-79947,320421,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-20T16:10:37.857Z,Closed,2026-03-20T16:51:57.236Z,Done,0.03,0,yes,yes,,2026-04-27T15:59:56.487Z
OV-79940,320407,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-20T20:32:35.645Z,Closed,2026-03-20T22:47:59.029Z,Done,0.09,0.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-80342,324532,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-19T19:58:00.933Z,Closed,2026-03-23T15:35:39.119Z,Done,3.82,0.55,yes,yes,,2026-04-27T15:59:56.487Z
OV-79662,317864,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-23T15:53:09.259Z,Closed,2026-03-23T15:58:26.138Z,Done,0,0,yes,yes,,2026-04-27T15:59:56.487Z
OV-79950,320427,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-23T15:32:32.448Z,Closed,2026-03-23T16:48:06.908Z,Done,0.05,0.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-79661,317862,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-20T15:43:12.580Z,Closed,2026-03-23T16:54:24.038Z,Done,3.05,0.44,yes,yes,,2026-04-27T15:59:56.487Z
OV-79664,317868,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-23T16:54:39.361Z,Closed,2026-03-23T16:56:19.396Z,Done,0,0,yes,yes,,2026-04-27T15:59:56.487Z
OV-79665,317870,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-23T16:56:22.746Z,Closed,2026-03-23T19:16:03.258Z,Done,0.1,0.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-79949,320425,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-23T15:32:30.837Z,Closed,2026-03-24T14:13:52.208Z,Done,0.95,0.14,yes,yes,,2026-04-27T15:59:56.487Z
OV-79995,320820,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-24T15:34:32.510Z,Closed,2026-03-25T13:37:08.263Z,Done,0.92,0.13,yes,yes,,2026-04-27T15:59:56.487Z
OV-79650,317840,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-20T15:32:17.058Z,Closed,2026-03-26T15:32:33.198Z,Done,6,0.86,yes,yes,,2026-04-27T15:59:56.487Z
OV-80000,320892,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-23T16:57:44.692Z,Closed,2026-03-26T18:59:57.244Z,Done,3.08,0.44,yes,yes,,2026-04-27T15:59:56.487Z
OV-80867,329991,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-30T19:13:11.476Z,Closed,2026-03-30T20:24:24.417Z,Done,0.05,0.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-80123,322181,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-27T16:35:16.170Z,Closed,2026-03-30T20:54:59.226Z,Done,3.18,0.45,yes,yes,,2026-04-27T15:59:56.487Z
OV-80385,325960,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-23T15:37:10.439Z,Closed,2026-03-31T13:52:47.214Z,Done,7.93,1.13,yes,yes,,2026-04-27T15:59:56.487Z
OV-80871,329995,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-30T22:01:09.942Z,Closed,2026-03-31T15:33:50.666Z,Done,0.73,0.1,yes,yes,,2026-04-27T15:59:56.487Z
OV-80126,322187,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-31T16:44:32.419Z,Closed,2026-03-31T17:09:04.431Z,Done,0.02,0,yes,yes,,2026-04-27T15:59:56.487Z
OV-80122,322179,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-11T20:15:12.941Z,Closed,2026-03-31T17:09:11.390Z,Done,19.87,2.84,yes,yes,,2026-04-27T15:59:56.487Z
OV-80809,329523,Team Connexpoint,OV,Sub-task,2026-Q1,In Development,2026-03-31T19:09:39.746Z,Closed,2026-03-31T20:26:37.791Z,Done,0.05,0.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-76702,301251,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-09T16:13:35.892Z,Closed,2026-01-12T14:07:23.360Z,Done,2.91,0.42,yes,yes,,2026-04-27T15:59:56.487Z
OV-76700,301247,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-06T13:27:44.318Z,Closed,2026-01-12T16:08:03.183Z,Done,6.11,0.87,yes,yes,,2026-04-27T15:59:56.487Z
OV-75459,284358,Team Webstore,OV,Task,2026-Q1,In Development,2025-12-29T15:49:48.606Z,Closed,2026-01-12T16:23:14.156Z,Done,14.02,2,yes,yes,,2026-04-27T15:59:56.487Z
OV-76019,289561,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-06T19:55:39.057Z,Closed,2026-01-12T16:56:13.396Z,Done,5.88,0.84,yes,yes,,2026-04-27T15:59:56.487Z
OV-62001,241189,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-12T16:01:03.088Z,Closed,2026-01-13T21:58:29.011Z,Done,1.25,0.18,yes,yes,,2026-04-27T15:59:56.487Z
OV-78428,307188,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-12T16:07:43.310Z,Closed,2026-01-13T22:11:05.051Z,Done,1.25,0.18,yes,yes,,2026-04-27T15:59:56.487Z
OV-78427,307187,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-09T16:22:27.918Z,Closed,2026-01-13T22:11:15.021Z,Done,4.24,0.61,yes,yes,,2026-04-27T15:59:56.487Z
OV-74247,277331,Team Webstore,OV,Story,2026-Q1,In Development,2025-12-05T14:03:15.763Z,Closed,2026-01-16T18:16:30.629Z,Done,42.18,6.03,yes,yes,,2026-04-27T15:59:56.487Z
OV-78652,308360,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-19T16:11:54.220Z,Closed,2026-01-19T18:33:44.670Z,Done,0.1,0.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-78513,307767,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-14T16:27:34.011Z,Closed,2026-01-20T19:13:55.493Z,Done,6.12,0.87,yes,yes,,2026-04-27T15:59:56.487Z
OV-76608,300575,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-07T15:29:16.992Z,Closed,2026-01-21T17:21:19.825Z,Done,14.08,2.01,yes,yes,,2026-04-27T15:59:56.487Z
OV-76408,297231,Team Webstore,OV,Bug,2026-Q1,In Development,2025-12-09T14:15:05.314Z,Closed,2026-01-21T18:34:58.494Z,Done,43.18,6.17,yes,yes,,2026-04-27T15:59:56.487Z
OV-76703,301253,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-12T14:07:30.091Z,Closed,2026-01-22T14:57:17.318Z,Done,10.03,1.43,yes,yes,,2026-04-27T15:59:56.487Z
OV-78500,307588,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-14T15:54:43.519Z,Closed,2026-01-22T16:19:58.665Z,Done,8.02,1.15,yes,yes,,2026-04-27T15:59:56.487Z
OV-76701,301249,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-14T14:56:56.406Z,Closed,2026-01-26T15:38:46.592Z,Done,12.03,1.72,yes,yes,,2026-04-27T15:59:56.487Z
OV-77245,303674,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-26T15:40:13.811Z,Closed,2026-01-28T16:28:20.410Z,Done,2.03,0.29,yes,yes,,2026-04-27T15:59:56.487Z
OV-3074,67157,Team Webstore,OV,Story,2026-Q1,In Development,2026-01-07T17:24:01.078Z,Closed,2026-01-30T18:21:23.672Z,Done,23.04,3.29,yes,yes,,2026-04-27T15:59:56.487Z
OV-78395,306958,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-09T22:44:34.563Z,Closed,2026-01-30T18:21:33.664Z,Done,20.82,2.97,yes,yes,,2026-04-27T15:59:56.487Z
OV-78818,309816,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-22T22:46:31.268Z,Closed,2026-01-30T18:21:45.425Z,Done,7.82,1.12,yes,yes,,2026-04-27T15:59:56.487Z
OV-78394,306954,Team Webstore,OV,Story,2026-Q1,In Development,2026-01-07T17:24:32.494Z,Closed,2026-01-30T18:30:55.383Z,Done,23.05,3.29,yes,yes,,2026-04-27T15:59:56.487Z
OV-74448,278412,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-07T21:46:52.425Z,Closed,2026-01-30T18:31:23.811Z,Done,22.86,3.27,yes,yes,,2026-04-27T15:59:56.487Z
OV-78913,310474,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-28T19:14:59.901Z,Closed,2026-02-04T14:32:04.845Z,Done,6.8,0.97,yes,yes,,2026-04-27T15:59:56.487Z
OV-77211,303593,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-13T03:53:47.044Z,Closed,2026-02-04T14:32:14.321Z,Done,22.44,3.21,yes,yes,,2026-04-27T15:59:56.487Z
OV-74445,278408,Team Webstore,OV,Bug,2026-Q1,In Development,2025-11-21T15:41:42.840Z,Closed,2026-02-05T15:36:32.069Z,Done,76,10.86,yes,yes,,2026-04-27T15:59:56.487Z
OV-78656,308369,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-15T22:19:36.594Z,Closed,2026-02-09T14:31:52.555Z,Done,24.68,3.53,yes,yes,,2026-04-27T15:59:56.487Z
OV-78499,307586,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-12T21:33:16.155Z,Closed,2026-02-09T14:32:00.944Z,Done,27.71,3.96,yes,yes,,2026-04-27T15:59:56.487Z
OV-73633,275235,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-12T15:37:32.792Z,Closed,2026-02-09T14:32:08.939Z,Done,27.95,3.99,yes,yes,,2026-04-27T15:59:56.487Z
OV-78528,307838,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-14T18:14:34.386Z,Closed,2026-02-09T14:32:27.741Z,Done,25.85,3.69,yes,yes,,2026-04-27T15:59:56.487Z
OV-74812,280655,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-08T16:07:05.402Z,Closed,2026-02-09T14:32:57.975Z,Done,31.93,4.56,yes,yes,,2026-04-27T15:59:56.487Z
OV-78744,309105,Team Webstore,OV,Bug,2026-Q1,In Development,2026-01-23T15:54:16.915Z,Closed,2026-02-09T20:34:35.633Z,Done,17.19,2.46,yes,yes,,2026-04-27T15:59:56.487Z
OV-74389,277985,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-08T16:29:25.431Z,Closed,2026-02-09T20:34:44.955Z,Done,32.17,4.6,yes,yes,,2026-04-27T15:59:56.487Z
OV-76381,297080,Team Webstore,OV,Task,2026-Q1,In Development,2026-02-09T14:53:46.263Z,Closed,2026-02-12T16:00:47.092Z,Done,3.05,0.44,yes,yes,,2026-04-27T15:59:56.487Z
OV-75167,282624,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-08T17:17:10.751Z,Closed,2026-02-16T18:01:49.981Z,Done,39.03,5.58,yes,yes,,2026-04-27T15:59:56.487Z
OV-78852,310174,Team Webstore,OV,Task,2026-Q1,In Development,2026-02-13T16:12:16.471Z,Closed,2026-02-18T13:32:47.643Z,Done,4.89,0.7,yes,yes,,2026-04-27T15:59:56.487Z
OV-78897,310312,Team Webstore,OV,Task,2026-Q1,In Development,2026-01-26T21:37:11.183Z,Closed,2026-02-19T18:49:36.639Z,Done,23.88,3.41,yes,yes,,2026-04-27T15:59:56.487Z
OV-78642,308341,Team Webstore,OV,Story,2026-Q1,In Development,2026-02-12T19:57:02.709Z,Closed,2026-03-12T19:34:13.944Z,Done,27.98,4,yes,yes,,2026-04-27T15:59:56.487Z
OV-80722,328880,Team Webstore,OV,Bug,2026-Q1,In Development,2026-03-25T16:33:28.528Z,Closed,2026-03-30T19:27:40.832Z,Done,5.12,0.73,yes,yes,,2026-04-27T15:59:56.487Z
